text,date,location,polarity,subjectivity,classification
These people are plain weird.,Tue Jun 29 07:46:27 +0000 2021,"Milton, New South Wales",-0.35714285714285715,0.6785714285714286,Negative
If only Australia had enough Pfizer to follow up AstraZeneca after 4 weeks with Pfizer....if only!😫,,,,,
"auspol…""",Tue Jun 29 07:46:31 +0000 2021,Australia,0.0,0.75,Neutral
EU accepts AstraZeneca vaccines from UK and EU countries for vaccine passports. ,,,,,
"EU does not accept the same AstraZene…""",Tue Jun 29 07:46:35 +0000 2021,India,0.0,0.125,Neutral
"So, if the medical advice about Astra Zeneca hasn’t changed why has Morrison said that under 40s can now have it?",Tue Jun 29 07:46:37 +0000 2021,Australia,0.0,0.0,Neutral
Is there a title for a panicking schmuck who has no qualifications giving out medical advice?,Tue Jun 29 07:46:40 +0000 2021,Kapunda,0.0,0.0,Neutral
I didn’t realise it was possible for the advice to get more confusing. But it has. It really has. By keeping doctors out of the…,Tue Jun 29 07:46:45 +0000 2021,"Cygnet, Tasmania",0.1,0.525,Positive
"The nation's GPs have had a mixed reaction to the government's latest vaccine flip, now offering the AstraZeneca j…",Tue Jun 29 07:46:47 +0000 2021,"Brisbane, Australia",0.25,0.575,Positive
A mixed schedule of vaccines where a shot of Pfizer COVID19 vaccine is given four weeks after an AstraZeneca shot will pro…,Tue Jun 29 07:46:48 +0000 2021,Essex,0.0,0.25,Neutral
"4) An AstraZeneca shot followed by Pfizer produced the best T-cell responses, and also a higher antibody response than Pfiz…",Tue Jun 29 07:46:49 +0000 2021,Munich Germany,0.625,0.4,Positive
"Significant shift on AstraZeneca out of National Cabinet tonight. Put simply, adults of any age, if you want an AZ shot, you…",Mon Jun 28 10:07:58 +0000 2021,"Victoria, Australia",0.1875,0.6160714285714286,Positive
"That's because all the other countries, including Australia, are dumping their supplies of AstraZeneca.",Mon Jun 28 10:08:02 +0000 2021,"Bundanoon, New South Wales",-0.125,0.375,Negative
National cabinet has agreed on an indemnity scheme for GPs to give AstraZeneca vaccine to those under 60 willing to have it.…,Mon Jun 28 10:08:06 +0000 2021,"Sydney,Australia",0.25,0.75,Positive
Highest number of vaccines doses administered last week.,,,,,
"Appears that daily vaccine figures are now readily availa…""",Mon Jun 28 10:08:07 +0000 2021,"Dublin City, Ireland",0.06666666666666667,0.18888888888888888,Positive
Colonial cheek from the EU - Covidshield and Astra Zeneca are the SAME vaccine but Covidshield administered in India isn’t…,Mon Jun 28 10:08:10 +0000 2021,"Sao Paulo, Brazil",0.0,0.125,Neutral
"Ireland should be offering the AstraZeneca vaccines to younger people, according to Professor Luk…",,,,,
"Covid19…""",Mon Jun 28 10:08:19 +0000 2021,Dublin,0.0,0.0,Neutral
"Pfizer or AstraZeneca, your choice. Just get yourself vaccinated and don’t clog the path to ease this pandemic.",Mon Jun 28 10:08:19 +0000 2021,Wurundjeri Land,0.0,0.0,Neutral
Get your Jab At The Jol.,,,,,
From AstraZeneca to Astroworld.,,,,,
"🔥🔥🔥""",Mon Jun 28 10:08:20 +0000 2021,Gotham City,0.0,0.0,Neutral
Get your Jab At The Jol.,,,,,
From AstraZeneca to Astroworld.,,,,,
"🔥🔥🔥""",Mon Jun 28 10:08:21 +0000 2021,"Johannesburg, South Africa",0.0,0.0,Neutral
Good news for over60s - and everyone!,,,,,
Almost 110,"000 of vaccinations last week were 2nd dose AstraZeneca out of to…""",Mon Jun 28 10:08:24 +0000 2021,Ireland,0.2916666666666667,0.22222222222222224
National cabinet has agreed on an indemnity scheme for GPs to give AstraZeneca vaccine to those under 60 willing to have it.…,Mon Jun 28 10:08:26 +0000 2021,"Hamilton Hill, Perth (WA)",0.25,0.75,Positive
PM says the Commonwealth will indemnify GPs -- so that they can talk with patients who might want the AstraZeneca vaccine.…,Mon Jun 28 10:08:29 +0000 2021,Australia,0.0,0.0,Neutral
Ah. A path forward,Mon Jun 28 10:08:33 +0000 2021,"Melbourne, Victoria",0.0,0.0,Neutral
Colonial cheek from the EU - Covidshield and Astra Zeneca are the SAME vaccine but Covidshield administered in India isn’t…,Mon Jun 28 10:08:34 +0000 2021,Bharat,0.0,0.125,Neutral
And the CEO of Astra Zeneca was the Liberal Party chief of staff from Howard til 3 years ago. And Liberal…,Mon Jun 28 10:08:35 +0000 2021,Esperance WA,0.0,0.0,Neutral
Need the fine print ASAP people will turn up tomorrow,Mon Jun 28 10:08:36 +0000 2021,"Melbourne, Victoria",0.4166666666666667,0.5,Positive
Breaking National cabinet has agreed on an indemnity scheme for GPs to give the AstraZeneca vaccine to Australians under the…,Mon Jun 28 10:08:37 +0000 2021,"Melbourne, Aust",0.0,0.0,Neutral
"Get thee to a doctor for your indemnified Astra Zeneca jab, under 60s. You won't feel a thing. COVID19Aus",Mon Jun 28 10:08:37 +0000 2021,Australia,0.0,0.0,Neutral
I thought AstraZeneca was being phased out. But Scomo is using words like 'stocktake' and now he wants people to ch…,Mon Jun 28 10:08:49 +0000 2021,"MELBOURNE, AUSTRALIA",0.2,0.1,Positive
📍So is 1 dose enough DeltaVariant? **NO**—here is 1 dose efficacy via 🏴󠁧󠁢󠁳󠁣󠁴󠁿 for AstraZeneca against DeltaVariant infect…,Mon Jun 28 10:08:50 +0000 2021,"Budweis, Czech Republic",0.0,0.5,Neutral
Great epi &amp; value of data. People with breakthrough infections after receiving either Pfizer-BioNTech or AstraZeneca COVID…,Mon Jun 28 10:08:53 +0000 2021,italy,0.8,0.75,Positive
Absolutely tragic,,,,,
"Mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Wales Online""",Mon Jun 28 10:08:54 +0000 2021,"Leicestershire, UK",-0.75,0.75,Negative
So my next aptmnt should on 15July2021 okay,Thu Jul 01 14:04:55 +0000 2021,deathbed,0.25,0.25,Positive
Thanks for confirming. ,,,,,
"It's very annoying that those of us who had Astra mu…""",Thu Jul 01 14:04:58 +0000 2021,Brussels,-0.4,0.6,Negative
Latest (to 23rd June) AZ figures still not published.,Thu Jul 01 14:04:58 +0000 2021,SW London,0.5,0.9,Positive
What’s going out with team astra can someone explain i was thinking to take them under us as the famous Saudi busin…,Thu Jul 01 14:05:00 +0000 2021,London,0.5,1.0,Positive
"gn astra, dream of wkx!",Thu Jul 01 14:05:01 +0000 2021,🇲🇾 | 20 | she/her | cbyf,0.0,0.0,Neutral
This is a very clear explanation of something I have been bad at trying to explain to people. Or borders aren't closed because of…,Thu Jul 01 14:05:04 +0000 2021,"Sydney, Australia",-0.22333333333333327,0.4216666666666667,Negative
"Chronic kidney disease (CKD) is a condition that can be slowed, yet few people know they have it. Even at Stage 3, as few…",Thu Jul 01 14:05:07 +0000 2021,"London, Ontario - Cambridge, MA - London, UK - Philadelphia, PA - Chennai, India",-0.2,0.1,Negative
Malaysia has shortened the dosing interval for Astra Zeneca vaccines from 12 weeks to 9 weeks . This as 1 million doses of A…,Thu Jul 01 14:05:13 +0000 2021,3°20′N 101°30′E,0.0,0.0,Neutral
"is now a public company, opening trading on the Nasdaq this morning $ASTR 🚀 AdAstra",Thu Jul 01 14:05:13 +0000 2021,"Orlando, FL",0.0,0.06666666666666667,Neutral
AstraZeneca ,,,,,
ABOVE 70, Vaccinated From CMC,,,,
Those who didn’t get an SMS or a call ,,,,,
"Send an email to epidunitcmc.com…""",Thu Jul 01 14:05:14 +0000 2021,Sri Lanka,0.0,0.1,Neutral
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 14:05:18 +0000 2021,"South East, England",0.0,0.0,Neutral
QLD Premier Annastacia Palaszczuk gives the strongest rebuke yet to PM's suggestion under 40s can ask GPs for AstraZeneca…,Thu Jul 01 14:05:24 +0000 2021,Dulwich Hill NSW,0.0,0.0,Neutral
Odds of death from motor vehicle accidents 1 in 88,,,,,
Accidental poisoning 1 in 130,,,,,
Falls 1 in 171,,,,,
"Accidental drowning 1 i…""",Thu Jul 01 14:05:28 +0000 2021,"Edmonton, Alberta",0.0,0.0,Neutral
"Mix &amp; Match, it couldn’t get better this  mess.",Thu Jul 01 14:05:31 +0000 2021,Western Australia,0.1625,0.3375,Positive
One million doses of AstraZeneca vaccine from Japan arrive in KLIA today,,,,,
"    …""",Thu Jul 01 14:05:33 +0000 2021,"USA, London, Asia.",0.0,0.0,Neutral
AstraZeneca 2nd dose,,,,,
 &gt;70yrs who got 1st dose from CMC &amp; havent got SMS/call pl send details to epidunitcmc.com,,,,,
"1.…""",Thu Jul 01 14:05:34 +0000 2021,Sri Lanka,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:05:34 +0000 2021,va beach,0.3,1.0,Positive
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 14:05:38 +0000 2021,"Derby, UK",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:05:48 +0000 2021,"Selangor, Malaysia",0.3,1.0,Positive
"Upgraded AstraZeneca vaccine AZD2816 created using the B.1.351 (S. Africa) variant’s spike, worked well as 2nd or 3rd…",Thu Jul 01 14:05:54 +0000 2021,New Delhi,0.0,0.0,Neutral
Disgraceful non-conduct. auspol,Thu Jul 01 14:02:57 +0000 2021,"Melbourne, Australia",0.0,0.0,Neutral
Here’s where it gets spicy-their Premier said on twitter yesterday the ‘UK won’t allow’ under 40s to get Astra Zeneca.…,Thu Jul 01 14:02:59 +0000 2021,Australia,0.0,0.0,Neutral
Public Health England says AstraZeneca COVID shot gives 94% protection against death in over 65s,Thu Jul 01 14:03:01 +0000 2021,"Nairobi, Kenya",0.0,0.06666666666666667,Neutral
"Space company Astra begins trading on the Nasdaq, with goal to launch rockets daily",Thu Jul 01 14:03:03 +0000 2021,"La Paz, BCS",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:03:07 +0000 2021,"Kiwambya, Kalongo, Uganda",0.3,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 14:03:11 +0000 2021,"Yogyakarta, Indonesia",0.3,1.0,Positive
Would Europeans feel safe taking the Oxford-AstraZeneca vaccine? ,,,,,
France 62% unsafe, 24% safe,,,,
Germany 59% unsafe," 30…""",Thu Jul 01 14:03:15 +0000 2021,"Ulverston, Cumbria",0.5,0.5
This week’s TGA report AstraZeneca blood clotting victims,,,,,
-  NSW woman age 64,,,,,
-  NSW man age 83,,,,,
-  NSW man age 77,,,,,
"-…""",Thu Jul 01 14:03:20 +0000 2021,"Gold Coast, Queensland",0.0,0.0,Neutral
"The Prime Minister, Health Minister Greg Hunt &amp; Dept secretary Brendan Murphy have declined to come on  this ev…",Thu Jul 01 14:03:21 +0000 2021,Whadjuk Noongar land,0.0,0.0,Neutral
Wait a minute. 2nd dose for the first people in May is coming soon. ,,,,,
"Should be by the 7/7 they'll start since 5/5…""",Thu Jul 01 14:03:23 +0000 2021,Malaysia,0.125,0.16666666666666666,Positive
The dosing interval for the AstraZeneca vaccine has been shortened to 9 weeks from 12 weeks.,Thu Jul 01 14:03:26 +0000 2021,Malaysia,0.0,0.0,Neutral
Pakistanis working in the Gulf protest in Islamabad after being told that vaccine shots of either Pfizer or AstraZeneca…,Thu Jul 01 14:03:29 +0000 2021,"Islamabad, Pakistan",0.0,0.0,Neutral
"Space company Astra begins trading on the Nasdaq, with goal to launch rockets daily",Thu Jul 01 14:03:29 +0000 2021,Mexico,0.0,0.0,Neutral
Did you miss the Astra team live at Nasdaq's Opening Bell? Fear not!,,,,,
"Tune in again to watch this milestone on 's replay…""",Thu Jul 01 14:03:34 +0000 2021,Florida’s Space Coast,0.17045454545454544,0.5,Positive
"Hey Tim, Did your GP refer you speak with a trained professional to discuss your reality bias? DimTim Donuts…",Thu Jul 01 14:03:38 +0000 2021,"E of the Sun, W of the Moon",0.1,0.1,Positive
Pakistanis with jobs in S Arabia and Gulf blocked road in protest in Islamabad in June 30 after being told there were no…,Thu Jul 01 14:03:44 +0000 2021,"Islamabad, Pakistan",0.0,0.0,Neutral
Malaysia has shortened the dosing interval for Astra Zeneca vaccines from 12 weeks to 9 weeks . This as 1 million doses of A…,Thu Jul 01 14:03:45 +0000 2021,"EXOPlanet, DOH Kyungsoo",0.0,0.0,Neutral
65000 doses of Astra Zeneca Vaccines have now been packed in Mexico for delivery to Kingston tomorrow! 🇯🇲 thanks 🇲🇽 for…,Thu Jul 01 14:03:47 +0000 2021,México,0.2,0.2,Positive
EU is funny. ,,,,,
"COVISHIELD is also Astra Zeneca and Vaxzevria is also Astra Zeneca. But they are giving Vac…""",Wed Jun 30 19:43:56 +0000 2021,"New Delhi, India",0.25,1.0,Positive
Odds of death from motor vehicle accidents 1 in 88,,,,,
Accidental poisoning 1 in 130,,,,,
Falls 1 in 171,,,,,
"Accidental drowning 1 i…""",Wed Jun 30 19:43:58 +0000 2021,"Macaé, Brasil",0.0,0.0,Neutral
"There was no argument inside national cabinet about expanding access to AstraZeneca for the under 40s on Monday night, becau…",Wed Jun 30 19:43:59 +0000 2021,"Brisbane, Australia",0.0,0.0,Neutral
"seconddose AstraZeneca Big thank you,",Wed Jun 30 19:44:03 +0000 2021,"London, England",0.0,0.1,Neutral
Premier Palaszczuk reveals National Cabinet never approved AstraZeneca for under-40s.  Neither did the independent experts pan…,Wed Jun 30 19:44:11 +0000 2021,Innisfail,0.0,0.125,Neutral
What are the Facts;  our scientific advisers don’t recommend Astra Zeneca for under 60’s.  The UK…,Wed Jun 30 19:44:16 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:44:18 +0000 2021,The Dungeon,0.3,1.0,Positive
Last week Morrison told us that Astra Zeneca would be phased out by October.  Now he has back flip…,Wed Jun 30 19:44:24 +0000 2021,"Sydney, New South Wales",0.0,0.03333333333333333,Neutral
'why Australia is subjected to arbitrary and draconian rules',,,,,
"Because Scott Morrison was…""",Wed Jun 30 19:44:27 +0000 2021,Australia,-0.1,0.6,Negative
Hope all goes ok. I had a bit of a reaction to my first jab but nothing from the second. (Astra Zeneca) 🙂,Wed Jun 30 19:44:35 +0000 2021,"Cambridgeshire, UK",0.25,0.27777777777777773,Positive
Morrison is trying to get rid of his over supply of astra zeneca.,Wed Jun 30 19:44:38 +0000 2021,Southern hemisphere,0.0,0.0,Neutral
Let me be clear there has been no National Cabinet decision about providing AstraZeneca to people under 40.,,,,,
"This is not…""",Wed Jun 30 19:44:39 +0000 2021,"Sheffield, England",0.10000000000000002,0.3833333333333333,Positive
What on earth could Nick Coatsworth's argument have been in raising youth suicide rates when trying t…,Wed Jun 30 19:44:39 +0000 2021,"Perth, WA",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:44:48 +0000 2021,"New York, NY",0.3,1.0,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:44:48 +0000 2021,"Kampala, Uganda",0.3,1.0,Positive
Over 40 &amp; still not had your first covid vaccine? There's a Astra Zeneca drop-in at St Paul’s Church Pharmacy in Carlis…,Wed Jun 30 19:44:49 +0000 2021,"Carlisle, England",0.25,0.3333333333333333,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:31:55 +0000 2021,"Greenville, SC",0.3,1.0,Positive
Say your racist in Covid language...,Wed Jun 30 19:31:57 +0000 2021,"ÜT: 17.989263,-76.771079",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:31:59 +0000 2021,"Madrid, España",0.3,1.0,Positive
Schedule olarak mix yapmışlar bile,,,,,
Mix-and-match approach boosts immune response of AstraZeneca shot," study…""",Wed Jun 30 19:32:05 +0000 2021,iStAnBuL,0.0,0.0
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:32:08 +0000 2021,"Bakersfield, CA",0.3,1.0,Positive
What on earth could Nick Coatsworth's argument have been in raising youth suicide rates when trying t…,Wed Jun 30 19:32:09 +0000 2021,"Brisbane, Queensland",0.0,0.0,Neutral
Morrison govt's vaccine debacle in total disarray as PM decides under '40s should have AstraZeneca despite medical advic…,Wed Jun 30 19:32:12 +0000 2021,Australia,0.0,0.375,Neutral
"With Pfizer supplies gone and none available for months, I'm not surprised  pushing for everyone to have AZ.…",Wed Jun 30 19:32:18 +0000 2021,"Melbourne, Victoria",0.17500000000000002,0.65,Positive
Get your free shot(s).,Wed Jun 30 19:32:22 +0000 2021,Illinois (sucks),0.4,0.8,Positive
‘Opposition leaders were told by Dr Holohan that the NPHET projections did not factor in potential impact of the up…,Wed Jun 30 19:32:24 +0000 2021,"Galway, Ireland",0.0,1.0,Neutral
"THE LATEST GOVT DATA FOR PFIZER DEATHS AND DRUG REACTIONS - 425 reported deaths, 210,168 reactions. Why is this not on…",Wed Jun 30 19:32:28 +0000 2021,"Manchester, England",0.5,0.9,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:32:36 +0000 2021,"Nairobi, Kenya",0.3,1.0,Positive
Australia is showing that neither a ‘zero covid’ strategy nor tough border controls are good enough to fight covid.…,Wed Jun 30 19:32:44 +0000 2021,"Tallinn, Estonia",0.10370370370370369,0.6444444444444445,Positive
Isn’t this a strange disconnect Since when does a celebrated ‘vaccine’ only provide “protection against symptoms”? No much of…,Wed Jun 30 19:32:49 +0000 2021,"Kingsteignton, Devon, England",0.049999999999999996,0.525,Positive
"3...2...1 Lift off! Godspeed Rosalind, Grace, Elisa, and Sofya. Ad astra!",Wed Jun 30 19:32:53 +0000 2021,"Delft, NL",0.0,0.0,Neutral
65000 doses of Astra Zeneca Vaccines have now been packed in Mexico for delivery to Kingston tomorrow! 🇯🇲 thanks 🇲🇽 for…,Wed Jun 30 19:32:54 +0000 2021,Ciudad de México,0.2,0.2,Positive
"Have you ever seen a Chief Health Officer so fired up? Dr Young is clear AstraZeneca is not recommended for under-40s, after…",Thu Jul 01 14:01:11 +0000 2021,Dulwich Hill NSW,0.1,0.39166666666666666,Positive
Did you miss the Astra team live at Nasdaq's Opening Bell? Fear not!,,,,,
"Tune in again to watch this milestone on 's replay…""",Thu Jul 01 14:01:16 +0000 2021,Mars,0.17045454545454544,0.5,Positive
The dosing interval for the AstraZeneca vaccine has been shortened to 9 weeks from 12 weeks.,Thu Jul 01 14:01:17 +0000 2021,Malaysia,0.0,0.0,Neutral
The dosing interval for the AstraZeneca vaccine has been shortened to 9 weeks from 12 weeks.,Thu Jul 01 14:01:25 +0000 2021,Malaysia,0.0,0.0,Neutral
"The Prime Minister, Health Minister Greg Hunt &amp; Dept secretary Brendan Murphy have declined to come on  this ev…",Thu Jul 01 14:01:27 +0000 2021,"New South Wales, Australia",0.0,0.0,Neutral
It’s one dose of Astra Zeneca (or the Russian and Chinese vaccines) that don’t re…,Thu Jul 01 14:01:29 +0000 2021,"Florida, USA",0.0,0.0,Neutral
♥ All Your Favorite Action Movies,,,,,
"All The Best Shootem up Action Hero Films You Cant Get E…""",Thu Jul 01 14:01:32 +0000 2021,"www,iastralive.com",0.54,0.5,Positive
"Space company Astra begins trading on the Nasdaq, with goal to launch rockets daily",Thu Jul 01 14:01:32 +0000 2021,USA,0.0,0.0,Neutral
"Much discussion on the AstraZeneca vaccine is focused on the risk of blood clots, with some arguing this risk is unaccep…",Thu Jul 01 14:01:33 +0000 2021,"Mumbai, India",0.2,0.2,Positive
"Space company Astra begins trading on the Nasdaq, with goal to launch rockets daily",Thu Jul 01 14:01:33 +0000 2021,"Chicago, IL",0.0,0.0,Neutral
You can find Malcolm Turnbull's thoughts here- dumps a bucket on the Morrison government for the vaccine roll out then say…,Thu Jul 01 14:01:42 +0000 2021,Whadjuk Noongar land,0.0,0.0,Neutral
You posted the opposite yesterday?,Thu Jul 01 14:01:48 +0000 2021,"Gold Coast, Queensland",0.0,0.0,Neutral
"The Prime Minister, Health Minister Greg Hunt &amp; Dept secretary Brendan Murphy have declined to come on  this ev…",Thu Jul 01 14:01:49 +0000 2021,On Worimi country,0.0,0.0,Neutral
This is the 18 year old Queensland girl who developed the rare blood clotting disorder TTS after vaxn with A…,Thu Jul 01 14:01:50 +0000 2021,"Queensland, Australia",0.16666666666666666,0.4666666666666666,Positive
"The 13yo has covid. I've been double vaxxed with Pfizer, wife has been double vaxxed with AstraZeneca, 10yo has no protect…",Thu Jul 01 14:01:51 +0000 2021,"Manchester, England",0.0,0.0,Neutral
Malaysia has shortened the dosing interval for Astra Zeneca vaccines from 12 weeks to 9 weeks . This as 1 million doses of A…,Thu Jul 01 14:01:51 +0000 2021,+6,0.0,0.0,Neutral
'A new modelling study published in the European Centre for Disease Prevention and Control’s (ECDC) medical journal…,Fri Jul 02 20:55:59 +0000 2021,Ireland,0.04545454545454545,0.15151515151515152,Positive
⠀,,,,,
Mm .. well i missed ya . I couldn ‘ t help sadly - i ‘ m so sorry astra ..,,,,,
"⠀""",Fri Jul 02 20:56:00 +0000 2021,"𝘚𝘰𝘮𝘦𝘰𝘯𝘦 ‘ 𝘴 𝘥𝘦𝘢𝘥 , 𝘣𝘶𝘵 𝘪𝘵 𝘢𝘪𝘯 ‘ 𝘵 𝘮𝘺 𝘵𝘢𝘳𝘨𝘦𝘵 . . 〖 𝐁𝐘 𝐂𝐀𝐒𝐒 〗  𝗜 𝘁𝗵𝗶𝗻𝗸 𝘄𝗲 𝘀𝗵𝗼𝘂𝗹𝗱 𝗳𝗶𝘅 𝘁𝗵𝗮𝘁 . 💢",-0.5,1.0,Negative
"TradBolsonaro's regime not only valued people's lives at just $1, but govt data has confirmed that they administer…",Fri Jul 02 20:56:03 +0000 2021,worldwide,0.2,1.0,Positive
“A mixed vaccine protects better than 2 doses of AstraZeneca” – Germany’s Health Min Jens Spahn on STIKO vaccine body a…,Fri Jul 02 20:56:08 +0000 2021,Central Florida,0.25,0.375,Positive
why does one dose of J&amp;J work well against Delta when one dose of Pfizer or AstraZeneca doesn’t,Fri Jul 02 20:56:10 +0000 2021,https://www.theatlantic.com/ideas/archive/2021/05/post-pandemic-dont-want-to-reenter-society/619045/,0.0,0.0,Neutral
🚫💉Up to five million Britons face being locked out of European holidays because their vaccines are not recognised by the EU'…,Fri Jul 02 20:56:16 +0000 2021,London,0.0,0.0,Neutral
The over 60s should be permitted Pfizer too. The three week turn around is far better t…,Fri Jul 02 20:56:22 +0000 2021,Living on Awabakal land,0.3,0.75,Positive
It’s pretty rare Rose. So is this condition that appeared in 4 AstraZeneca jab recipients here in my ho…,Fri Jul 02 20:56:27 +0000 2021,In a so called democracy.,0.3833333333333333,0.9499999999999998,Positive
Queensland’s ‘disgraceful’ jab claim  via,Fri Jul 02 20:56:30 +0000 2021,"Frankston, Melbourne",0.0,0.0,Neutral
'A new modelling study published in the European Centre for Disease Prevention and Control’s (ECDC) medical journal has conc…,Fri Jul 02 20:56:34 +0000 2021,"Termon, Co. Donegal",0.04545454545454545,0.15151515151515152,Positive
Update here one day on,Fri Jul 02 20:56:34 +0000 2021,Rural,0.0,0.0,Neutral
So I’m reading anyone who had the Indian made version of AstraZeneca could be barred from travelling to Europe. It lists…,Fri Jul 02 20:56:47 +0000 2021,Scarborough,0.0,0.0,Neutral
"Remind me, please? ",,,,,
"What religions are against vaccines?""",Fri Jul 02 20:56:51 +0000 2021,"Australia-wide city, rural",0.0,0.0,Neutral
Let them don their patriot heroes capes and turn out in droves to legitimise their PM and demand their Astra. Onya,Fri Jul 02 20:56:52 +0000 2021,"Queensland, Australia",0.0,0.0,Neutral
This is what you're taking part in you deep state sell out hiding behind the name of God  . You're taki…,Wed Jun 30 19:27:59 +0000 2021,United States,-0.2,0.55,Negative
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:27:59 +0000 2021,"North Texas, United States",0.3,1.0,Positive
"The 11th-generation 2022 Opel Astra will make its world premiere this August with the company’s EMP2 architecture,…",Wed Jun 30 19:28:01 +0000 2021,"Georgia, USA",0.0,0.0,Neutral
Double dosed! 💉AstraZeneca 💉Pfizer,Wed Jun 30 19:28:05 +0000 2021,"Waterdown, Ontario",0.0,0.0,Neutral
"“Rock musician, 48, died of a brain haemorrhage two weeks after he had AstraZeneca vaccine.”",,,,,
"Death by brain haemorrhage i…""",Wed Jun 30 19:28:11 +0000 2021,"Champa Bay, Fl",0.0,0.0,Neutral
💉 WALK IN VACCINATION CLINIC💉,,,,,
Grab a Jab week at Harlow Leisurezone ,,,,,
Astra Zeneca COVID jabs ,,,,,
Thursday 1 July," 8.30am…""",Wed Jun 30 19:28:11 +0000 2021,"Harlow, Essex",0.0,0.0
Critical ethical principle of autonomy at stake here. Should not be paternalistic. Adults should be allowed to consent…,Wed Jun 30 19:28:21 +0000 2021,"Syracuse, NY",0.1,0.7,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Wed Jun 30 19:28:24 +0000 2021,Regents Park London England,0.13636363636363635,0.5,Positive
It’s Gold for the brilliant  and  in ‘Best use of video from the healthcare and pharmaceutica…,Wed Jun 30 19:28:26 +0000 2021,London,0.95,0.65,Positive
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:28:27 +0000 2021,"Earth, right?",0.3,1.0,Positive
"According to the PAHO, the last time COVAX distributed AstraZeneca vaccines in the Americas was on June 11th. Meaning…",Wed Jun 30 19:28:27 +0000 2021,Trinidad,0.0,0.06666666666666667,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:28:27 +0000 2021,"Louisville, KY",0.3,1.0,Positive
"One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",Wed Jun 30 19:28:35 +0000 2021,"Penang, Malaysia",0.0,1.0,Neutral
Potential reason for vaccine Blood Clots,Wed Jun 30 19:28:41 +0000 2021,London,0.0,1.0,Neutral
"hey sister. Can't wait to open. Pfizer in Penthouse , Moderna on 1st floor , J&amp;J  in Snug and Astra Zen…",Wed Jun 30 19:28:44 +0000 2021,Dublin,0.0,0.5,Neutral
do we have updates of this??,Wed Jun 30 19:28:48 +0000 2021,"Lusaka, Zambia",0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Wed Jun 30 19:45:55 +0000 2021,Los Angeles,0.3,1.0,Positive
Urrrr durrrrr I got my Fauci Ouchie they bleated like sheep to the sky to profess their faith.,Wed Jun 30 19:46:07 +0000 2021,Georgia,0.0,0.0,Neutral
"One dose of Pfizer or Astra Zeneca vaccine only provides around 33 per cent protection against symptoms from Delta variant, t…",Wed Jun 30 19:46:16 +0000 2021,MY 🇲🇾,0.0,1.0,Neutral
I've suddenly found myself keeping up with progressive science. AstraZeneca + Pfizer (whatever local versions we ha…,Wed Jun 30 19:46:20 +0000 2021,Ukraine,0.0,0.25,Neutral
Watch  talk on sound design &amp; mindfulness in music production—link in bio.,,,,,
"Full video…""",Wed Jun 30 19:46:26 +0000 2021,New York City | Los Angeles,0.375,0.47500000000000003,Positive
