text,date,location,polarity,subjectivity,classification
People aged 18 and over can have their COVID-19 vaccine at Kentmere Community Centre (Pfizer) or at South Seacroft One…,Fri Jul 02 09:22:18 +0000 2021,"Leeds, England",-0.1,0.4,Negative
"This Saturday, you can GrabAJab at a pop-up vaccination clinic at Hillsborough Stadium.",,,,,
"👉 Available for anyone 18 or…""",Fri Jul 02 09:22:18 +0000 2021,"Dronfield, England",0.4,0.4,Positive
That is worrying. Stay safe. I would do a bit of calling around. Don't just check with one doctor. Y…,Fri Jul 02 09:22:27 +0000 2021,"Sydney, New South Wales",0.5,0.5,Positive
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:22:27 +0000 2021,United Kingdom,-0.05,0.7,Negative
📣 NEW WALK IN CLINICS 🕒 8am - 7pm 📆 EVERY DAY,,,,,
🏥 St Thomas’ Hospital ,,,,,
💉 Pfizer,,,,,
🏥Guy's Hospital,,,,,
💉 Pfizer and AZ,,,,,
"2nd dos…""",Fri Jul 02 09:22:48 +0000 2021,"London, England",0.06818181818181818,0.22727272727272727,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:44:09 +0000 2021,"England, United Kingdom",0.6666666666666666,0.7999999999999999,Positive
“herdimmunity might only be achievable with a “large resurgence of transmission” primarily affecting unvaccinated…,Wed Jun 30 09:44:16 +0000 2021,Cornwall,0.20476190476190478,0.6428571428571429,Positive
Is it just me that is pretty shocked at how the Australians are reacting to the shortage of pfizer vax and safety…,Wed Jun 30 09:44:21 +0000 2021,"Planet Earth, UK, England",-0.22499999999999998,0.9,Negative
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:44:23 +0000 2021,UK,0.6666666666666666,0.7999999999999999,Positive
This says it all really,Wed Jun 30 09:44:24 +0000 2021,"Moruya, New South Wales",0.2,0.2,Positive
Good point....My grandson is 17 and he and his friends are anxious to get it too. Hope you get an answer !,Wed Jun 30 09:44:36 +0000 2021,Edinburgh Scotland,0.19374999999999998,0.8,Positive
Go down to University House is open from noon until 1700 today for Pfizer vaccinations.,,,,,
No appointment needed," open to…""",Fri Jul 02 08:44:58 +0000 2021,"Salford, Greater Manchester",-0.051851851851851864,0.42962962962962964
Every year vaccines save 2-3 million lives,,,,,
  ValuingVaccines via ,,,,,
"(Wales…""",Fri Jul 02 08:45:00 +0000 2021,Wales - Cymru + Global,0.0,0.0,Neutral
💉 First dose Pfizer vaccines available today and tomorrow 👇,,,,,
📍 Food Court, Concourse Shopping Centre, Skelmersdale,"…""",Fri Jul 02 08:45:00 +0000 2021,Lancashire
New analysis by PHE suggests,,,,,
•the Pfizer-BioNTech vaccine is 96% effective against hospitalisation after two doses,,,,,
"•th…""",Fri Jul 02 08:45:02 +0000 2021,London,0.36818181818181817,0.6272727272727273,Positive
Walk-in CovidVaccine appointments available in Falmouth and Truro today! ,,,,,
"You can also get your first dose Pfiz…""",Fri Jul 02 08:45:04 +0000 2021,Cornwall,0.375,0.3666666666666667,Positive
"I wonder if this is the case too, younger adults are struggling to access a second d…",Fri Jul 02 08:45:13 +0000 2021,United Kingdom,0.0,0.0,Neutral
Walk-in again Friday (2nd July) 9 am to 7 pm. Get your AZ second dose or Pfizer 1st or 2nd dose. Emmanuel church M20 6…,Fri Jul 02 08:50:16 +0000 2021,"Manchester, UK",0.0,0.0,Neutral
"Anyway, they're taking walk-ins again today, should that be useful to anyone reading this. Didsbury Village, Barlow Moor…",Fri Jul 02 08:50:20 +0000 2021,"Manchester, UK",0.3,0.0,Positive
"Go_CheshireWest 📢 Get your COVID Pfizer vaccine at Chester Cathedral tomorrow (Saturday, 3 July) between 10am - 4p…",Fri Jul 02 08:50:32 +0000 2021,"Chester, England",0.0,0.0,Neutral
"Go_CheshireWest  Hi, yes, you can get your second dose at this clinic if you had your first dose at lea…",Fri Jul 02 08:50:33 +0000 2021,"Chester, England",0.125,0.16666666666666666,Positive
Just give her the data and she will change her mind herself.,Fri Jul 02 08:50:40 +0000 2021,United Kingdom,0.0,0.0,Neutral
Calling anyone aged 18 &amp; over – new walk-in vaccination sessions available THIS WEEKEND for your PFIZER JAB 👇👇👇Prefer a book…,Fri Jul 02 08:50:51 +0000 2021,"Norfolk, England",0.14545454545454548,0.41818181818181815,Positive
Yes!!! When are the next Pfizer / other vaccine shipments arriving? Be good to track thi…,Wed Jun 30 09:50:56 +0000 2021,"Sydney, New South Wales",0.19166666666666665,0.325,Positive
"Iain, I hope so too. My nieces in the USA aged 13 and 15 were vaccinated two days after CDC appr…",Wed Jun 30 09:51:15 +0000 2021,"London, England",-0.1,0.4,Negative
There’s a good thread somewhere about how ‘storing jabs in arms’ rather than stockpiling allowed them to…,Wed Jun 30 09:51:18 +0000 2021,London,0.7,0.6000000000000001,Positive
"hi, can you please announce that NSW Health has opened up Pfizer vaccine appointments to most of the…",Wed Jun 30 09:51:18 +0000 2021,"Sydney, New South Wales",0.5,0.5,Positive
This brilliant skit perfectly illustrates the epic fraud which has been perpetrated on humanity with the unlicensed experimenta…,Wed Jun 30 09:51:33 +0000 2021,UK,0.6666666666666666,0.7999999999999999,Positive
I heard if you collect them all you become a pokeMON all star trainer and get awarded all the original pokemons.,Wed Jun 30 09:51:48 +0000 2021,United Kingdom,0.375,0.75,Positive
"Drop-in Covid-19 vaccine appointments will be available at Tamworth Baptist Church (B77 2LD) on Thursday, Friday and…",Thu Jul 01 09:08:54 +0000 2021,"Tamworth, UK",0.4,0.4,Positive
👇Birmo We are at the back of the queue for Pfizer. ⁦⁩ via ⁦⁩ ⁦⁩. 🤦🏻‍♀️ NB This whole…,Thu Jul 01 09:08:56 +0000 2021,"Central Coast, New South Wales",0.0,0.0,Neutral
Which one did you have?l had Pfizer just ached a bit for a short while x,Thu Jul 01 09:08:58 +0000 2021,London,0.0,0.3,Neutral
COVID VACCINE WALK IN CLINICS TODAY,,,,,
"Aged 18+ living or working in Wigan Borough? Get your 1st vaccine (Pfizer) today…""",Thu Jul 01 09:09:15 +0000 2021,"Atherton, England",-0.1,0.4,Negative
Today we have a walk-in vaccination centre on campus which is open until 6pm! This means that any students in Birmingh…,Thu Jul 01 09:09:50 +0000 2021,University of Birmingham,0.0,0.5,Neutral
WHY is the US military giving Pfizer vaxxx to white people &amp; Moderna vaxxx to everyone else? What do they think they know?,Thu Jul 01 09:09:53 +0000 2021,"Locks Heath, England",-0.05,0.05,Negative
How the actual fuck can Morrison let a state run out of Pfizer in 6 days? HOW??,Wed Jun 30 09:39:06 +0000 2021,East Nowra New South Wales,-0.2,0.35,Negative
Since I’ve seen this advice be given multiple times privately ,,,,,
If you received the 1-dose J&amp;J," go and get 1-shot of Pfize…""",Wed Jun 30 09:39:16 +0000 2021,london 🇬🇧,0.0,0.1875
Something to be said for this analysis.,Wed Jun 30 09:39:17 +0000 2021,East Nowra New South Wales,0.0,0.0,Neutral
Not relevant BUT NSW Health has opened vaccines up to most NSW residents and can now get Pfizer vacc…,Wed Jun 30 09:39:22 +0000 2021,"Sydney, New South Wales",0.15,0.7,Positive
Queensland confirms what we were all dreading Scott Morrison won't hand over any Pfizer to the states. This explains Morrison…,Wed Jun 30 09:39:37 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Just had my first Pfizer vaccine at long last... long wait because of my age and despite being frontline emergency…,Wed Jun 30 09:39:47 +0000 2021,"Near London, United Kingdom",0.037500000000000006,0.30000000000000004,Positive
I see that the FDA is adding a warning about a possible link to an increased risk of myocarditis buy Pfizer and Moderna mRN…,Mon Jun 28 07:31:03 +0000 2021,"Sydney, New South Wales",0.0,1.0,Neutral
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:31:21 +0000 2021,"Glasgow, Scotland",0.0,0.0,Neutral
I had AZ and was fine with both. My elderly parents had Pfizer and were both fine with both. A few pe…,Mon Jun 28 07:31:29 +0000 2021,"London, England",0.2111111111111111,0.3666666666666667,Positive
Just being healthy or fit won’t save you from serious illness or death. The Covid response is far more…,Mon Jun 28 07:31:30 +0000 2021,London,0.16666666666666666,0.6416666666666666,Positive
The greatest proof that Newscorpse owns the Morrison government is they remain in power after turning down Pfizer 12 m…,Mon Jun 28 07:31:33 +0000 2021,"Blackheath, New South Wales",0.4222222222222222,0.6444444444444445,Positive
Thread,Mon Jun 28 07:31:50 +0000 2021,London,0.0,0.0,Neutral
"For the hard of thinking - Ascot, G7, Wimbledon, Football, no fear of Covid - no social distancing or masks!",,,,,
Hancock," F…""",Tue Jun 29 07:10:00 +0000 2021,"Mossley, England",-0.15625,0.30416666666666664
Can’t wait for my second shot tomorrow,Tue Jun 29 07:10:04 +0000 2021,"Cambridge, England",0.0,0.0,Neutral
". WA and Vic say the AstraZeneca age change was not a decision of National Cabinet. Also, so much for medical ex…",Tue Jun 29 07:10:16 +0000 2021,"Byron Bay, New South Wales",0.1,0.1,Positive
Morgan Stanley estimates a $100 billion profit for Pfizer over the next five years from the Covid vaccine.,Tue Jun 29 07:10:33 +0000 2021,United Kingdom,0.0,0.0,Neutral
The Covid-19 vaccine van will be touring Hackney between 27 June and 26 July for residents aged 18+ who need their 1st or 2n…,Tue Jun 29 07:10:36 +0000 2021,East London,-0.1,0.4,Negative
FDA added a warning to fact sheets—as advised by CDC’s Advisory Committee on Immunization Practices—for Pfizer + Moder…,Tue Jun 29 07:10:45 +0000 2021,North East Scotland,0.0,0.0,Neutral
If you are 18+ you can still 'grab a jab' at the  today until 4pm.  …,Thu Jul 01 09:37:59 +0000 2021,"Chester, England",0.0,0.0,Neutral
"Prion proteins form when RNA escapes outside of cells, as in Moderna/Pfizer. ~ Prof. Richard Fleming",Thu Jul 01 09:38:12 +0000 2021,Sussex,0.0,0.05,Neutral
NB. the Russian Sputnik V is a conventional vaccine it is NOT mRNA gene therapy like the Pfizer Moderna AstraZeneca and J&amp;J…,Thu Jul 01 09:38:21 +0000 2021,"East, England",-0.07142857142857142,0.17857142857142858,Negative
Someone very close to me is trying to prove to me the Covid vaccine makes you magnetized &amp; has sent me a pic of h…,Thu Jul 01 09:38:25 +0000 2021,United Kingdom,0.2,0.3,Positive
"Israeli scientists have linked the  coronavirus vaccine to an increased risk of TTP, a rare autoimmune disease t…",Thu Jul 01 09:38:46 +0000 2021,United Kingdom,0.3,0.9,Positive
Mother weeps as she tells senator how Pfizer shot left her daughter wheelchair-bound | News | LifeSite,Thu Jul 01 09:38:53 +0000 2021,"Leeds, England",0.0,0.0,Neutral
I might just ask for Pfizer when I arrive and throw a tantrum by taking off all my clo…,Fri Jul 02 09:09:03 +0000 2021,"Leeds, England",0.0,0.0,Neutral
Good news! 👍👍,,,,,
In addition to Saturday and Sunday," we’re now offering Pfizer vaccination walk-ins tomorrow between 10.00am…""",Fri Jul 02 09:09:21 +0000 2021,"Ormskirk, Lancashire, UK",0.875,0.6000000000000001
I have an idea…,Fri Jul 02 09:09:25 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:09:32 +0000 2021,"Glasgow, Scotland",-0.05,0.7,Negative
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:09:45 +0000 2021,"Gateshead, England",-0.05,0.7,Negative
How much lower is efficacy in getting the 2nd Pfizer does after say 5 weeks rather than 8?,Fri Jul 02 09:09:53 +0000 2021,"London, England",0.1,0.1,Positive
Pfizer board member is also president and CEO of Reuters,,,,,
"... and Reuters checks out the online ‘facts’ about Pfizer's vaccin…""",Fri Jul 02 08:56:59 +0000 2021,Hants.orig.from London,0.0,0.0,Neutral
Calling all Manchester residents!,,,,,
Check out our walk in vaccination clinics taking place this weekend 👇,,,,,
"We have lots o…""",Fri Jul 02 08:57:14 +0000 2021,"Manchester, England",0.0,0.0,Neutral
We are holding another COVID-19 vaccination walk in clinic on Saturday 3rd July from 9am - 1pm. The clinic will be hel…,Fri Jul 02 08:57:17 +0000 2021,"Lancaster, UK",0.0,0.0,Neutral
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 08:57:47 +0000 2021,"Inverness, Scotland",-0.05,0.7,Negative
🚶‍♀️🚶‍♂️ COVID-19 vaccination walk-in clinics available in West Lancs today,,,,,
"📍 Edge Hill Uni (1st &amp; 2nd dose AZ - 40+ on…""",Fri Jul 02 08:57:52 +0000 2021,Sefton and West Lancashire,0.2,0.2,Positive
2/2,,,,,
👉 Allied Pharmacies, Bold (WA9 4TU) today 9.30-4.30pm (AstraZeneca 1st and 2nd doses)," tomorrow 8.30am-6.30pm…""",Fri Jul 02 08:58:00 +0000 2021,"St Helens, England, UK",0.16666666666666666
The MHRA quietly released its assessment of the Pfizer vaccine for over 12’s. I’m no expert but limited animal tests an…,Fri Jul 02 08:58:16 +0000 2021,UK,-0.03571428571428571,0.23809523809523808,Negative
If we bought the 40 million Pfizer vaccines for $2bn then it would have saved losing $6bn on these current lockdowns. a…,Fri Jul 02 08:58:31 +0000 2021,"Sydney, New South Wales",0.0,0.4,Neutral
The Pfizer vaccine has been found to reduce the effectiveness of people's own natural immune systems and that th…,Fri Jul 02 08:58:51 +0000 2021,"London, England",0.35,0.7,Positive
GrabAJab continues! ,,,,,
Dates and places to get vaccinated this weekend,,,,,
3rd July + 4th July,,,,,
Rimmingtons Pharmacy," 9am -…""",Fri Jul 02 08:58:54 +0000 2021,"Bradford, England",0.0,0.0
"Last day of the  CovidVaccine event today. Open now till 8pm, the process is quick and easy and staff will be on…",Mon Jun 28 07:48:20 +0000 2021,"Islington, London",0.19166666666666665,0.475,Positive
Kinda wish I could have got my Covid vaccine in my leg.,,,,,
Then whenever anyone asked how it went I could have said,"…""",Mon Jun 28 07:48:23 +0000 2021,Glasgow via Ayrshire,0.0,0.0
Mate - the first widely used vaccine developed was that of BioNtech-Pfizer… ,,,,,
Developed in Germany (EU)," with a Europea…""",Mon Jun 28 07:48:35 +0000 2021,"Bromley, London",0.0875,0.33333333333333337
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:48:36 +0000 2021,"London, England",0.08333333333333333,0.3,Positive
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:48:47 +0000 2021,United Kingdom,0.0,0.0,Neutral
The MHRA quietly released its assessment of the Pfizer vaccine for over 12’s. I’m no expert but limited animal tests an…,Fri Jul 02 07:58:57 +0000 2021,"Doncaster, England",-0.03571428571428571,0.23809523809523808,Negative
Israel will destroy up to a million doses of the Pfizer-BioNTech vaccine due to expire by the end of the month unless another…,Fri Jul 02 07:59:01 +0000 2021,"Sydney, New South Wales",-0.1625,0.1875,Negative
Cases are rising - get vaccinated!,,,,,
The next walk-in clinics are,,,,,
Saturday 8.30am-1pm, Apple Tree Centre," Ifield Av…""",Fri Jul 02 07:59:33 +0000 2021,"Crawley, United Kingdom",0.0
Israel will destroy up to a million doses of the Pfizer-BioNTech vaccine due to expire by the end of the month unless another…,Fri Jul 02 07:59:43 +0000 2021,London,-0.1625,0.1875,Negative
Injecting children with disability and death risk for no reason that makes any sense. Unless you are a Eugenicist.,Fri Jul 02 07:59:51 +0000 2021,United Kingdom,0.0,0.0,Neutral
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:53:02 +0000 2021,"London, England",0.08333333333333333,0.3,Positive
Walk-in vaccination session today at Balham Health Centre for 1st dose Pfizer or 2nd dose Pfizer (at least 8 weeks after first…,Mon Jun 28 07:53:05 +0000 2021,"London, UK",-0.15,0.2,Negative
😩 This has made me tearful and sad. Worried about my sister who had Pfizer…I know most of us knew this is the kind…,Mon Jun 28 07:53:06 +0000 2021,"Gloucester, England",0.0,0.75,Neutral
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:53:10 +0000 2021,London,0.08333333333333333,0.3,Positive
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:53:42 +0000 2021,"Nottingham, England",0.0,0.0,Neutral
auspol AfternoonBriefing LNP,,,,,
Resistance against improved quarantine facilities,,,,,
"High risk categories not vacci…""",Tue Jun 29 06:59:19 +0000 2021,"Newcastle, New South Wales",0.16,0.5399999999999999,Positive
"If companies like Pfizer have total immunity from legal liability, yet PM Scott Morrison is mandating the covid19 vaccine…",Tue Jun 29 06:59:20 +0000 2021,"East Hertfordshire, England",0.1,0.475,Positive
‘Unless the virus evolves to escape immunity’? Forgive me but isn’t that exactl…,Tue Jun 29 06:59:24 +0000 2021,south london,0.0,0.0,Neutral
Morgan Stanley estimates a $100 billion profit for Pfizer over the next five years from the Covid vaccine.,Tue Jun 29 06:59:26 +0000 2021,"Scotland, United Kingdom",0.0,0.0,Neutral
"Morrison’s management of vaccine rollout and quarantine has been so bad, it must be by design. Are his ideological religi…",Tue Jun 29 06:59:53 +0000 2021,"Central Coast, New South Wales",-0.6999999999999998,0.6666666666666666,Negative
"Myself and my partner were absolutely fine for both (Pfizer), but were prepared not to be.",Fri Jul 02 08:47:12 +0000 2021,UK,0.4166666666666667,0.5,Positive
Happy Friday to you 🎉,,,,,
You can walk-in TODAY at Walthamstow Library after 11.30am for your Pfizer vaccine! ,,,,,
"❌🆔You do not ne…""",Fri Jul 02 08:47:14 +0000 2021,"London, England",1.0,1.0,Positive
33-year-old male ,,,,,
"- Unilateral central serous retinopathy 3 days after COVIDVaccination (Pfizer-BioNTech BNT162b2)""",Fri Jul 02 08:47:36 +0000 2021,UK,-0.16666666666666666,0.3499999999999999,Negative
Pfizer board member is also president and CEO of Reuters,,,,,
"... and Reuters checks out the online ‘facts’ about Pfizer's vaccin…""",Fri Jul 02 08:47:37 +0000 2021,North East Scotland,0.0,0.0,Neutral
🚶‍♀️🚶‍♂️ COVID-19 vaccination walk-in clinics available in West Lancs today,,,,,
"📍 Edge Hill Uni (1st &amp; 2nd dose AZ - 40+ onl…""",Fri Jul 02 08:47:52 +0000 2021,"Liverpool, England",0.2,0.2,Positive
Our forecasts suggests that all eligible UK adults will have had their first covid19vaccine dose by July 24.,,,,,
"Grea…""",Wed Jun 30 09:44:59 +0000 2021,"London, England",0.25,0.3333333333333333,Positive
If we have the supply why not change the gap between doses for Pfizer/Moderna at 21 or 28 days respectively?,Wed Jun 30 09:45:14 +0000 2021,United Kingdom,0.0,0.1,Neutral
5 to 12-year-olds  enrolled in the Pfizer COVID-19 vaccine clinical trial. ,,,,,
"10-year-olds given puberty blockers n hor…""",Wed Jun 30 09:45:18 +0000 2021,"Sussex County, NJ",0.0,0.0,Neutral
"The supply from Pfizer and Moderna is now the main limiting factor in the coronavirus vaccine programme, analysts say, preven…",Wed Jun 30 09:45:25 +0000 2021,UK,0.16666666666666666,0.3333333333333333,Positive
Great summary of why it’s so important to get those two jabs. It’s safe and effective and helps us all get out of the CO…,Wed Jun 30 09:45:41 +0000 2021,UK,0.5750000000000001,0.7625,Positive
Just finished a call with a woman reporting 26 yo man two months after Pfizer injection. Didn't wake up in the morning.…,Mon Jun 28 07:48:54 +0000 2021,Leeds UK,0.0,0.0,Neutral
Cuba's health authorities said this week the domestically produced Abdala vaccine has proven to be 92% effective against the co…,Mon Jun 28 07:49:06 +0000 2021,"London, England",0.6,0.8,Positive
"If you are in London and want the Pfizer vaccination, get to the Emirates stadium TODAY. I just had my second jab t…",Mon Jun 28 07:49:19 +0000 2021,"London, UK",0.0,0.0,Neutral
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:49:20 +0000 2021,London,0.08333333333333333,0.3,Positive
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:49:29 +0000 2021,"London, England",0.08333333333333333,0.3,Positive
Happy Friday to you 🎉,,,,,
You can walk-in TODAY at Walthamstow Library after 11.30am for your Pfizer vaccine! ,,,,,
"❌🆔You do not ne…""",Fri Jul 02 09:05:09 +0000 2021,North East London,1.0,1.0,Positive
ScottyDoesNothing and deflection at its finest. No more Pfizer vax in brisbane but it’s ok ‘cause…,Fri Jul 02 09:05:12 +0000 2021,"Sydney, New South Wales",0.125,0.5,Positive
"The number of those reported dead so far after the administration of AZ &amp; Pfizer vaccines, about 1,400, almost exactly…",Fri Jul 02 09:05:26 +0000 2021,Essex UK,-0.05,0.7,Negative
"The Pfizer vaccine is chilled, made in Germany and only consumed by Australians aged 40 to 60. It's basically Kraftwerk. 😬",Fri Jul 02 09:05:37 +0000 2021,"Sydney, New South Wales",-0.05,0.7,Negative
The French public health authority has released a vaccine efficacy study showing 28.5% effectiveness from one dose of Pfi…,Fri Jul 02 09:05:43 +0000 2021,London,0.0,0.03333333333333333,Neutral
Pfizer and Moderna vaccines may protect against COVID-19 for years,,,,,
"Possibly? Is It Really Scientific Or Political? htt…""",Tue Jun 29 07:22:31 +0000 2021,Essex,0.1,0.15000000000000002,Positive
Presumably the manufacturers have invented time machines to go several years into the future.  Same way they know there are…,Tue Jun 29 07:22:40 +0000 2021,United Kingdom,0.0,0.08333333333333333,Neutral
The  adds warning to Moderna &amp; Pfizer COVID-19 vaccines about increased risks of myocarditis (inflammation of th…,Tue Jun 29 07:22:40 +0000 2021,New South Wales,0.0,0.0,Neutral
Drop-in to the Oakham vaccination centre on Weds 30th  if you are aged 18 + but have not had your first Pfizer jab yet and l…,Tue Jun 29 07:22:42 +0000 2021,uk,0.075,0.3666666666666667,Positive
Mike Yeadon Ex VP &amp; Chief Scientist of Pfizer would like to debate you in an open forum…,Tue Jun 29 07:22:50 +0000 2021,"Sydney, New South Wales",0.0,0.5,Neutral
Walk-in vaccination session today at Balham Health Centre for 1st dose Pfizer or 2nd dose Pfizer (at least 8 weeks…,Mon Jun 28 07:45:05 +0000 2021,"Wandsworth, London",-0.15,0.2,Negative
"Pfizer 96%, AZ 92% reduction in hospitalisations. Uk Covid patients were 10 times…",Mon Jun 28 07:45:07 +0000 2021,"England, United Kingdom",0.0,0.0,Neutral
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:45:25 +0000 2021,"Herefordshire, England",0.08333333333333333,0.3,Positive
Over 18? GrabAJab at Selhurst Park   at any time between 9am and 7pm today. No need to book.,,,,,
"First and second dose…""",Mon Jun 28 07:45:39 +0000 2021,"London, England",0.125,0.16666666666666666,Positive
"Lena, a tourist, who landed in Abu Dhabi from Canada, has already taken the Pfizer-BioNTech vaccine.…",Mon Jun 28 07:45:44 +0000 2021,"London, England",0.0,0.0,Neutral
"The supply from Pfizer and Moderna is now the main limiting factor in the coronavirus vaccine programme, analysts s…",Wed Jun 30 09:41:01 +0000 2021,London,0.16666666666666666,0.3333333333333333,Positive
"THE LATEST GOVT DATA FOR PFIZER DEATHS AND DRUG REACTIONS - 425 reported deaths, 210,168 reactions. Why is this not on…",Wed Jun 30 09:41:07 +0000 2021,Dorset,0.5,0.9,Positive
So Putin finally spills the beans and the jab he took was Sputnik V.   Wonder why it took him so long and whether i…,Wed Jun 30 09:41:16 +0000 2021,"Oxford, England",-0.025,0.7,Negative
"Can we please mention the Pfizer availability, NSW Health has opened it up to most of the gener…",Wed Jun 30 09:41:39 +0000 2021,"Sydney, New South Wales",0.5,0.5,Positive
"Not enough Pfizer &amp; Moderna to accelerate jabs rollout,  reports ",,,,,
"Clear the decision to limi…""",Wed Jun 30 09:41:44 +0000 2021,North Wales,0.05000000000000001,0.44166666666666665,Positive
"If companies like Pfizer have total immunity from legal liability, yet PM Scott Morrison is mandating the covid19 vaccine…",Tue Jun 29 06:54:12 +0000 2021,"London, England",0.1,0.475,Positive
A lot of heart issues being reported in the young after taking the Pfizer jab. Is it really worth it? Is this just a ticki…,Tue Jun 29 06:54:34 +0000 2021,"Cheddar, England",0.2,0.25,Positive
"In case you have not seen it.  Well reasoned, eloquent.",,,,,
"Michael Yeadon Interview - Former Pfizer VP Speaks Out On Dangers…""",Tue Jun 29 06:54:34 +0000 2021,Scotland,0.0,0.0,Neutral
"Comparing Oxford/AZ to Pfizer/BioNTech consistent across variants -- BOTH are generating broad Ab responses, and really…",Tue Jun 29 06:54:35 +0000 2021,"Hereford, England",0.15625,0.28125,Positive
... and why both Pfizer &amp; AZ look to be performing well vs. hospitalisation ( Preprint  9…,Tue Jun 29 06:54:45 +0000 2021,"Hereford, England",0.0,0.0,Neutral
"Friday 2nd July - GrabAJab at the  Rec Club, Fleet Rd, NW3 2QG",,,,,
*Drop In* - no need to book,,,,,
9.30 - noon,,,,,
"1st Ja…""",Fri Jul 02 08:12:02 +0000 2021,"London, England",0.0,0.0,Neutral
Well that just ruined the weekend for  and other fans of the Pharma Industrial Complex,Fri Jul 02 08:12:03 +0000 2021,"Coventry, UK",-0.2125,0.3875,Negative
CDC’s advisory committee said there isn’t enough evidence to recommend booster shots as Pfizer reassures investors boo…,Fri Jul 02 08:12:12 +0000 2021,"Coventry, UK",0.0,0.5,Neutral
JUST IN - Pfizer and its German partner BioNTech plan to ask for FDA emergency use authorization of its COVID19 vaccine in…,Fri Jul 02 08:12:17 +0000 2021,United Kingdom,0.0,0.0,Neutral
I’m getting the Pfizer vaccine this morning.,,,,,
Any advice for the rest of the day... Paracetamol, Lucozade? ,,,,
"I’m all ears.""",Fri Jul 02 08:12:24 +0000 2021,London,0.0,0.0,Neutral
Morgan Stanley estimates a $100 billion profit for Pfizer over the next five years from the Covid vaccine.,Tue Jun 29 07:20:00 +0000 2021,"Irvine, Scotland",0.0,0.0,Neutral
"Today's Walk-in Vaccine clinics - just turn up, no appointment needed!",Tue Jun 29 07:20:15 +0000 2021,"Manchester, UK",0.0,0.0,Neutral
Presumably the manufacturers have invented time machines to go several years into the future.  Same way they know there are…,Tue Jun 29 07:20:19 +0000 2021,"London, England",0.0,0.08333333333333333,Neutral
"The Pfizer-BioNTech and Moderna Covid-19 vaccines may protect against the coronavirus for years, a study of more than a dozen…",Tue Jun 29 07:20:35 +0000 2021,"London, England",0.5,0.5,Positive
"Yes, JCVI guidance implies flexibility if AZ is the only vaccine available without delay. However…",Tue Jun 29 07:20:53 +0000 2021,"London and Norfolk, England",0.2,0.7,Positive
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:45:58 +0000 2021,London,0.08333333333333333,0.3,Positive
pfizer did trials with gap of 3wks,Mon Jun 28 07:46:30 +0000 2021,"City of London, London",0.0,0.0,Neutral
Are you aged 30 or over and have yet to receive your first dose of COVID-19 vaccine?,,,,,
OR,,,,,
"Have you waited more than 10 weeks f…""",Mon Jun 28 07:46:33 +0000 2021,"Dunfermline, Scotland",0.21666666666666667,0.41111111111111115,Positive
TODAY Emirates Stadium is open until 8pm for the last day of their Pfizer vaccine event. ,,,,,
"💉 First dose Pfizer vaccine for…""",Mon Jun 28 07:46:43 +0000 2021,London,0.08333333333333333,0.3,Positive
"We were both fine. I had AZ, she had Pfizer.👍🏻",Mon Jun 28 07:46:52 +0000 2021,"Southampton, UK",0.4166666666666667,0.5,Positive
"Pfizer says We Need Three Covid Vaccines, Every Year, FOREVER you can go fk your self",Fri Jul 02 09:24:55 +0000 2021,UK,0.0,0.0,Neutral
