text,date,location,polarity,subjectivity,classification
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:30:07 +0000 2021,"Washington, USA",0.0,0.0,Neutral
given two doses of AstraZeneca’s vaccine. Volunteers who were given Pfizer first and AstraZeneca second had antibody le…,Mon Jun 28 16:30:08 +0000 2021,"Washington, USA",0.125,0.16666666666666666,Positive
Hell yeah. My drug strategy in life validated,Mon Jun 28 16:30:11 +0000 2021,New York,0.0,0.0,Neutral
The Arnold Pharma,Mon Jun 28 16:30:15 +0000 2021,"Walnut Creek, CA",0.0,0.0,Neutral
Mixing different brands of vaccines -- like AZ and Pfizer --can produce high levels of antibodies and immune cells ,,,,,
"…""",Mon Jun 28 16:30:16 +0000 2021,"Minnesota, USA",0.08,0.57,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:30:22 +0000 2021,Northern California,0.17777777777777778,0.3444444444444444,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:30:28 +0000 2021,USA,0.025,0.4,Positive
"Despite this, Italy is forcing all the &gt;60 years old *with the exception of the Prime Minister*, to get two AZ dose…",Mon Jun 28 16:30:37 +0000 2021,"Philadelphia, PA",0.1,0.2,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:30:38 +0000 2021,NY,0.025,0.4,Positive
"indirectly in hotels, including drivers.",,,,,
"He also said that young people can count on a vaccination from AstraZeneca…""",Mon Jun 28 16:30:39 +0000 2021,"Hellinois, USA",0.1,0.4,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:30:46 +0000 2021,"Durham, NC",0.17777777777777778,0.3444444444444444,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:31:20 +0000 2021,"New Jersey, USA",0.17777777777777778,0.3444444444444444,Positive
"""Mixing Pfizer and AstraZeneca vaccines provides strong protection, according to a preliminary study."" by BY CARL Z…",Mon Jun 28 16:31:22 +0000 2021,United States,0.4333333333333333,0.7333333333333333,Positive
👇👇 interesting thread,Mon Jun 28 16:31:32 +0000 2021,"St Petersburg, FL",0.5,0.5,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:31:35 +0000 2021,"Pennsylvania, USA",0.17777777777777778,0.3444444444444444,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:31:45 +0000 2021,United States,0.13636363636363635,0.5,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:31:54 +0000 2021,US,0.13636363636363635,0.5,Positive
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:32:08 +0000 2021,"Florida, USA",0.0,0.0,Neutral
wtf they out here mixing vaccines like a bartender...,Mon Jun 28 16:32:09 +0000 2021,"Wrigley, Long Beach CA ☀️",-0.5,1.0,Negative
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:32:11 +0000 2021,"Georgia, USA",0.13636363636363635,0.5,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:32:15 +0000 2021,"Monroe, GA",0.13636363636363635,0.5,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:32:22 +0000 2021,"New Jersey, USA",0.025,0.4,Positive
Scientists Find How AstraZeneca Vaccine Causes Clots  from,Mon Jun 28 16:32:29 +0000 2021,USA,0.0,0.0,Neutral
'Mum-of-three dies after receiving AstraZeneca coronavirus vaccine She developed blood clots on the brain causing a fata…,Mon Jun 28 16:32:35 +0000 2021,"North Carolina, USA",0.1,0.3,Positive
Large Vessel Stroke Linked to AstraZeneca COVID Vaccine,Mon Jun 28 16:32:35 +0000 2021,USA,0.21428571428571427,0.42857142857142855,Positive
The Arnold Pharma,Mon Jun 28 16:32:41 +0000 2021,"Louisville, KY",0.0,0.0,Neutral
The Arnold Pharma,Mon Jun 28 16:32:48 +0000 2021,CA,0.0,0.0,Neutral
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:32:57 +0000 2021,AZ,0.17777777777777778,0.3444444444444444,Positive
The Arnold Pharma,Mon Jun 28 16:33:11 +0000 2021,"Indianapolis, IN",0.0,0.0,Neutral
"I know you never hear these words together, but we have a  *paid* position for a *poet*! Come help us make a magazine.…",Mon Jun 28 16:33:26 +0000 2021,"Saint Paul, MN",0.0,0.0,Neutral
"Again, for everyone in the back, side, and balcony.",,,,,
I have 2 doses of Pfizer, which is per this article," 79% effectiv…""",Mon Jun 28 16:33:26 +0000 2021,"Greensboro, NC",0.0
"We're pleased to announce the appointment of Dr.  as EVP, Oncology R&amp;D following the passing of José Basel…",Mon Jun 28 16:33:30 +0000 2021,New York,0.25,0.55,Positive
The Arnold Pharma,Mon Jun 28 16:33:52 +0000 2021,"Philadelphia, PA",0.0,0.0,Neutral
📍So is 1 dose enough DeltaVariant? **NO**—here is 1 dose efficacy via 🏴󠁧󠁢󠁳󠁣󠁴󠁿 for AstraZeneca against DeltaVariant infect…,Mon Jun 28 16:34:04 +0000 2021,"Greensboro, NC",0.0,0.5,Neutral
JUST IN New study in the UK shows mixing Pfizer or Astrazeneca coronavirus vaccines offers good protection,Mon Jun 28 16:34:15 +0000 2021,"Chandler, TX",0.3121212121212121,0.35151515151515156,Positive
"Did you catch this article? ""Mixing Pfizer and AstraZeneca vaccines provides strong protection, according to a prel…",Mon Jun 28 16:34:23 +0000 2021,"Austin, TX",0.4333333333333333,0.7333333333333333,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:34:33 +0000 2021,United States,0.13636363636363635,0.5,Positive
"AstraZeneca and Pfizer vaccines can be safely mixed to generate high Covid protection, study shows",Mon Jun 28 16:34:53 +0000 2021,United States,0.08,0.39499999999999996,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:34:54 +0000 2021,USA,0.025,0.4,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:35:10 +0000 2021,"Livonia, MI",0.13636363636363635,0.5,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:35:40 +0000 2021,"Seattle, WA",0.025,0.4,Positive
An early look at the antibodies and T cells produced by mixing Pfizer and AstraZeneca suggests it works at least as well as…,Mon Jun 28 16:35:42 +0000 2021,Sweet home Alabama,-0.09999999999999999,0.35,Negative
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:35:48 +0000 2021,USA,0.13636363636363635,0.5,Positive
A third dose (booster) of Astra Zeneca vaccine given after 6 months of 2nd dose produced significant increase in antibodies…,Mon Jun 28 16:36:04 +0000 2021,"Las Vegas, NV",0.125,0.2916666666666667,Positive
"""A 26-year-old man died 39 hours after being vaccinated with the COVID-19 AstraZeneca vaccine, the Centre for Disease…",Mon Jun 28 16:36:04 +0000 2021,"California, USA",0.0,0.0,Neutral
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more th…",Mon Jun 28 16:36:05 +0000 2021,"New York, NY",0.3111111111111111,0.41111111111111115,Positive
Large Vessel Stroke Linked to AstraZeneca COVID Vaccine,Mon Jun 28 16:36:08 +0000 2021,"Palm Beach County, FL",0.21428571428571427,0.42857142857142855,Positive
Astra studios shop is officially One Years Old! Wow how amazing 🥰 ,,,,,
"Wanted to do something special so use code BDAY1 for…""",Mon Jun 28 16:36:31 +0000 2021,"Atlanta, GA",0.2955357142857143,0.6678571428571429,Positive
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:36:32 +0000 2021,New York City,0.3111111111111111,0.41111111111111115,Positive
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:36:42 +0000 2021,"Seattle, WA",0.3111111111111111,0.41111111111111115,Positive
Just 0.8% of U.S. COVID19 deaths are fully vaccinated people. ,,,,,
"BUT nearly a third of deaths now…""",Mon Jun 28 16:36:48 +0000 2021,"Michigan, USA",0.0,0.0,Neutral
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:36:48 +0000 2021,"San Francisco, CA",0.17777777777777778,0.3444444444444444,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:36:50 +0000 2021,"Dana Point, California",0.17777777777777778,0.3444444444444444,Positive
"COVID-19 No need for booster AstraZeneca jab at the moment, says Oxford Vaccine Group - despite evidence it restor…",Mon Jun 28 16:37:00 +0000 2021,"Bay Area, CA",0.0,0.0,Neutral
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:37:08 +0000 2021,"Texas, USA",0.13636363636363635,0.5,Positive
"Great, I’m all for it!",Mon Jun 28 16:37:15 +0000 2021,"Carmel, CA",1.0,0.75,Positive
An early look at the antibodies and T cells produced by mixing Pfizer and AstraZeneca suggests it works at least as well as…,Mon Jun 28 16:37:17 +0000 2021,USA,-0.09999999999999999,0.35,Negative
[ON] 🌸 ST CATHARINES 🌸,,,,,
🗺️Health Max Pharmacy - 366 Bunting Rd.,,,,,
🔅AstraZeneca for 2nd doses!!,,,,,
"💻Register online to receive…""",Mon Jun 28 16:37:34 +0000 2021,🇨🇦 10 minutes from USA,0.0,0.0,Neutral
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:37:37 +0000 2021,"Michigan, USA",0.3111111111111111,0.41111111111111115,Positive
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:38:12 +0000 2021,United States of Jeff Epstein,0.025,0.4,Positive
"(WSJ) - The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster,…",Mon Jun 28 16:38:20 +0000 2021,"Pennsylvania, USA",0.21666666666666665,0.36666666666666664,Positive
"An AstraZeneca shot followed by Pfizer produced the best T-cell responses, and also a higher antibody response than Pfizer f…",Mon Jun 28 16:38:28 +0000 2021,United States,0.625,0.4,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:38:40 +0000 2021,"Vista, California",0.17777777777777778,0.3444444444444444,Positive
Data from a new Oxford study on mixing two-dose schedules of Pfizer and AstraZeneca vaccines supports the decision of some Eur…,Mon Jun 28 16:38:42 +0000 2021,Port Chester NY,0.13636363636363635,0.45454545454545453,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:38:55 +0000 2021,New York,0.17777777777777778,0.3444444444444444,Positive
"But, they keep saying the vaccines are safe!  CovidVaccineCuresCovid CovidVaccineCuresSARS…",Mon Jun 28 16:39:00 +0000 2021,USA,0.625,0.5,Positive
Thank You ! Jb ,,,,,
Wonderful moment as Professor Sarah Gilbert, who helped design the Oxford Astra-Zeneca vaccine," ge…""",Mon Jun 28 16:39:02 +0000 2021,United States,1.0
Eric Clapton has the same issue my cousin had with the vaccine.,Mon Jun 28 16:39:10 +0000 2021,"Oceanside, CA",0.0,0.125,Neutral
iAstra Media Group is a Leading Technology Platform with Servers on 5 continents Streaming Media via a Global Virtu…,Mon Jun 28 16:39:18 +0000 2021,United States,0.0,0.0,Neutral
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:39:31 +0000 2021,"Quartz Hill, CA",0.13636363636363635,0.5,Positive
in this week’s news of bizarre covid news,Mon Jun 28 16:39:37 +0000 2021,New York City,0.4,0.6,Positive
Jordan Man Dies 10 Minutes After Getting 2nd AstraZeneca Jab...,,,,,
"But Don't Worry... It's Probably Just ANOTHER Coincidence…""",Mon Jun 28 16:39:52 +0000 2021,Colorado,0.0,0.0,Neutral
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:39:55 +0000 2021,"San Francisco, CA",0.17777777777777778,0.3444444444444444,Positive
"Fantastic! According to Public Health England, the vaccines ARE indeed effective against Delta (B.1.617.2) and after bo…",Mon Jun 28 16:39:56 +0000 2021,"St Cloud, MN",0.3666666666666667,0.5888888888888889,Positive
"I know you never hear these words together, but we have a  *paid* position for a *poet*! Come help us make a magazine.",Mon Jun 28 16:40:00 +0000 2021,"Virginia, USA",0.0,0.0,Neutral
The short answer Astra Zeneca is ineffective against Delta variant at 18% effectiveness…,Mon Jun 28 16:40:01 +0000 2021,"Anchorage, AK",0.0,0.3,Neutral
Same should be true with J&amp;J with a Pfizer booster,Mon Jun 28 16:40:33 +0000 2021,"Sarasota, FL",0.175,0.3875,Positive
Thank You ! Jb ,,,,,
Wonderful moment as Professor Sarah Gilbert, who helped design the Oxford Astra-Zeneca vaccine," gets a…""",Mon Jun 28 16:40:35 +0000 2021,"Boston, MA",1.0
Mother of 3 Dies After Receiving AstraZeneca Jab...,,,,,
She Developed Blood Clots on The Brain Causing A Fatal Stroke...,,,,,
"Fam…""",Mon Jun 28 16:40:49 +0000 2021,Saint Louis Missouri,0.1,0.3,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:40:53 +0000 2021,"Missouri, USA",0.13636363636363635,0.5,Positive
JUST IN New study in the UK shows mixing Pfizer or Astrazeneca coronavirus vaccines offers good protection,Mon Jun 28 16:40:56 +0000 2021,"Newburyport, MA",0.3121212121212121,0.35151515151515156,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:41:01 +0000 2021,"Los Angeles, CA",0.17777777777777778,0.3444444444444444,Positive
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:41:13 +0000 2021,"Chicago, IL",0.0,0.0,Neutral
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:41:19 +0000 2021,"Newburyport, MA",0.17777777777777778,0.3444444444444444,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:41:19 +0000 2021,USA,0.17777777777777778,0.3444444444444444,Positive
Astra was there too guys would like you all to know that 😎,Mon Jun 28 16:41:23 +0000 2021,"Hartford, CT",0.0,0.0,Neutral
Awesome. 👏🏻👏🏻,Mon Jun 28 16:41:28 +0000 2021,USA,1.0,1.0,Positive
Scientists Find How AstraZeneca Vaccine Causes Clots  from,Mon Jun 28 16:41:31 +0000 2021,"Texas, USA",0.0,0.0,Neutral
Awesome. 👏🏻👏🏻,Mon Jun 28 16:41:28 +0000 2021,USA,1.0,1.0,Positive
Thank you Dame Sarah Gilbert and the incredible team that developed the Oxford-AstraZeneca COVID vaccine 👏,Mon Jun 28 16:41:53 +0000 2021,Florida,0.5,0.6,Positive
Thank You ! Jb ,,,,,
Wonderful moment as Professor Sarah Gilbert, who helped design the Oxford Astra-Zeneca vaccine," gets a…""",Mon Jun 28 16:41:55 +0000 2021,Maryland,1.0
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:42:47 +0000 2021,"Florida, USA",0.3111111111111111,0.41111111111111115,Positive
The Arnold Pharma,Mon Jun 28 16:43:15 +0000 2021,"Los Angeles, CA",0.0,0.0,Neutral
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:43:23 +0000 2021,"Colorado, USA",0.13636363636363635,0.5,Positive
This is interesting. So Europeans are giving themselves this British vaccine but excluding people from other countr…,Mon Jun 28 16:43:27 +0000 2021,"New York, NY",0.125,0.2916666666666667,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:43:29 +0000 2021,"Texas, USA",0.13636363636363635,0.5,Positive
Curious case of Covishield in India.,,,,,
"As we know how a “mistake” of wrong dose which otherwise vitiates the whole trial too…""",Mon Jun 28 16:43:30 +0000 2021,"Seattle, WA",-0.13333333333333333,0.7666666666666666,Negative
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:43:49 +0000 2021,"New York, USA",0.17777777777777778,0.3444444444444444,Positive
Mixing different brands of vaccines -- like AZ and Pfizer --can produce high levels of antibodies and immune cells ,,,,,
"…""",Mon Jun 28 16:44:03 +0000 2021,New York,0.08,0.57,Positive
"Honestly, I'd forgotten that ""what happens if you mix and match the vaxxes"" was a question I wanted an answer to.…",Mon Jun 28 16:44:14 +0000 2021,"Miami, FL",0.6,0.9,Positive
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:44:15 +0000 2021,"San Francisco, CA",0.3111111111111111,0.41111111111111115,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:44:30 +0000 2021,"Los Angeles, CA",0.17777777777777778,0.3444444444444444,Positive
"Shared naptime for little foals in Astra's stardust bedroom, commission for Expie!",,,,,
This one was a challenge," and took sever…""",Mon Jun 28 16:44:58 +0000 2021,"Nashville, TN",-0.234375,0.5
'The neurosurgeon rang me and said they'd had to remove a massive piece of skull because the pressure on his brain was eno…,Mon Jun 28 16:45:47 +0000 2021,Texas,0.0,1.0,Neutral
Thank You ! Jb ,,,,,
Wonderful moment as Professor Sarah Gilbert, who helped design the Oxford Astra-Zeneca vaccine," gets a…""",Mon Jun 28 16:46:00 +0000 2021,"Pennsylvania, United States",1.0
'The neurosurgeon rang me and said they'd had to remove a massive piece of skull because the pressure on his brain was eno…,Mon Jun 28 16:46:25 +0000 2021,"Arizona, USA",0.0,1.0,Neutral
Large Vessel Stroke Linked to AstraZeneca COVID Vaccine,Mon Jun 28 16:46:36 +0000 2021,"Broussard, LA",0.21428571428571427,0.42857142857142855,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:46:38 +0000 2021,"Texas, USA",0.13636363636363635,0.5,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:47:39 +0000 2021,South Carolina,0.17777777777777778,0.3444444444444444,Positive
Mother of 3 Dies After Receiving AstraZeneca Jab...,,,,,
She Developed Blood Clots on The Brain Causing A Fatal Stroke...,,,,,
"Fam…""",Mon Jun 28 16:48:17 +0000 2021,"Seattle, WA",0.1,0.3,Positive
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:48:32 +0000 2021,"Sequim, WA",0.3111111111111111,0.41111111111111115,Positive
How do you transform the maritimeindustry?,,,,,
- Business expertise ✅,,,,,
- Entrepreneurship ✅,,,,,
"- Data available globally a…""",Mon Jun 28 16:48:54 +0000 2021,"Portola Valley, CA",0.2,0.2,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:48:57 +0000 2021,"Powell, OH",0.17777777777777778,0.3444444444444444,Positive
"Wonderful moment as Professor Sarah Gilbert, who helped design the Oxford Astra-Zeneca vaccine, gets a spontaneous standin…",Mon Jun 28 16:49:11 +0000 2021,"Columbia, MD",0.8,0.95,Positive
Very moving.  To scientists who created all the vaccines...THANK YOU.,Mon Jun 28 16:49:13 +0000 2021,"Philadelphia, PA",0.2,0.3,Positive
The Arnold Pharma,Mon Jun 28 16:49:15 +0000 2021,"Louisville, KY",0.0,0.0,Neutral
The Arnold Pharma,Mon Jun 28 16:49:17 +0000 2021,"Bloomington, IL",0.0,0.0,Neutral
"Any combination of Pfizer or AstraZeneca Covid vaccine doses gives good protection against coronavirus, UK study suggests…",Mon Jun 28 16:50:31 +0000 2021,"England, AR",0.7,0.6000000000000001,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:50:43 +0000 2021,"Waukesha, Wisconsin USA",0.17777777777777778,0.3444444444444444,Positive
"A third dose of the AstraZeneca vaccine generated a strong immune response to the coronavirus, a study of clinical trial volun…",Mon Jun 28 16:50:59 +0000 2021,"Michigan, USA",0.21666666666666665,0.36666666666666664,Positive
Mother of 3 Dies After Receiving AstraZeneca Jab...,,,,,
She Developed Blood Clots on The Brain Causing A Fatal Stroke...,,,,,
"Fam…""",Mon Jun 28 16:51:00 +0000 2021,"Texas, USA",0.1,0.3,Positive
Great!!,Mon Jun 28 16:51:05 +0000 2021,Rochester NY,1.0,0.75,Positive
"The AstraZeneca Covid-19 vaccine provides a strong bump to immunity when given as a third dose, or booster, more than six months a…",Mon Jun 28 16:51:42 +0000 2021,"San Diego, CA",0.3111111111111111,0.41111111111111115,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:52:03 +0000 2021,"Vallejo, California",0.17777777777777778,0.3444444444444444,Positive
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:52:28 +0000 2021,United States,0.0,0.0,Neutral
6) wouldn’t it be wise for the CDC and MOHs of each country to take the precautionary principle and require masks again amo…,Mon Jun 28 16:52:48 +0000 2021,"Massachusetts, USA",0.7,0.9,Positive
"Australia, on the other hand, ",,,,,
INCREASING use of AstraZeneca,,,,,
(they have tons of it; not much Pfizer yet),,,,,
"A…""",Mon Jun 28 16:52:58 +0000 2021,"Oshawa, Ontario, CA",-0.1125,0.2875,Negative
"With each passing day the ,  , and  gears us up to be the case study for what not to do.…",Mon Jun 28 16:53:00 +0000 2021,"Chicago, IL",0.0,0.0,Neutral
Mother of 3 Dies After Receiving AstraZeneca Jab...,,,,,
She Developed Blood Clots on The Brain Causing A Fatal Stroke...,,,,,
"Fam…""",Mon Jun 28 16:53:43 +0000 2021,Washington State,0.1,0.3,Positive
JUST IN New study in the UK shows mixing Pfizer or Astrazeneca coronavirus vaccines offers good protection,Mon Jun 28 16:53:47 +0000 2021,"Falls Church, VA",0.3121212121212121,0.35151515151515156,Positive
"I trust this study. The lead researcher is Dr. Snape, the “vaccine expert” aka potions master. What more do you nee…",Mon Jun 28 16:53:53 +0000 2021,"San Francisco, CA",0.5,0.5,Positive
Thank you Dame Sarah Gilbert and the incredible team that developed the Oxford-AstraZeneca COVID vaccine 👏,Mon Jun 28 16:54:17 +0000 2021,Massachusetts  USA,0.5,0.6,Positive
"JUST IN Research by its Oxford University developing teams shows that taking a third dose of Astrazeneca vaccine, at l…",Mon Jun 28 16:54:22 +0000 2021,"Tucson, AZ",0.0,0.0,Neutral
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Mon Jun 28 16:54:36 +0000 2021,"East Brunswick, NJ",0.17777777777777778,0.3444444444444444,Positive
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:54:39 +0000 2021,United States,0.0,0.0,Neutral
"✨Sic itur ad astra // Thus, one goes to the stars. ✨ Never did our city’s founders imagine Ta’Dreama and Clyde in a pla…",Mon Jun 28 16:54:46 +0000 2021,"Virginia, USA",0.0,0.0,Neutral
Not Long Ago We Were Warned NOT To Mix &amp; Match...,,,,,
"Truth Is They Don't Know What The Hell They Are Doing Or What The Resul…""",Mon Jun 28 16:55:37 +0000 2021,"Texas, USA",0.025,0.4,Positive
"JUST IN Research by its Oxford University developing teams shows that taking a third dose of Astrazeneca vaccine, at l…",Mon Jun 28 16:55:40 +0000 2021,"Falls Church, VA",0.0,0.0,Neutral
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:55:45 +0000 2021,"Houston, TX",0.13636363636363635,0.5,Positive
And Ron Johnson is holding a press conference on “dangers” of vaccines.  He must have scoured the country to find p…,Mon Jun 28 16:55:47 +0000 2021,"Milwaukee, WI",0.0,0.0,Neutral
"For those of you who have been looking for information on mixing vaccines, this is for you! The Com-CoV study has found…",Mon Jun 28 16:56:09 +0000 2021,"South Carolina, USA",0.0,0.0,Neutral
Third AstraZeneca Covid Shot Can Be Effective Booster,Mon Jun 28 16:56:24 +0000 2021,New York City,0.3,0.4,Positive
This is like having a standing ovation for Hitler. These people are mad! And they’re murderers who will be facing…,Mon Jun 28 16:56:34 +0000 2021,"Florida, USA",-0.78125,1.0,Negative
Thank you Dame Sarah Gilbert and the incredible team that developed the Oxford-AstraZeneca COVID vaccine 👏,Mon Jun 28 16:56:41 +0000 2021,"Louisiana, USA",0.5,0.6,Positive
The Arnold Pharma,Mon Jun 28 16:57:07 +0000 2021,"Madison, WI",0.0,0.0,Neutral
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:57:29 +0000 2021,USA,0.13636363636363635,0.5,Positive
Leicester mum-of-three dies after receiving AstraZeneca coronavirus vaccine - Leicestershire Live,Mon Jun 28 16:57:33 +0000 2021,United States,0.13636363636363635,0.5,Positive
Third shot of AstraZeneca coronavirus vaccine shown to boost immune response - new study,Mon Jun 28 16:58:32 +0000 2021,"Bellevue, WA",0.06818181818181818,0.22727272727272727,Positive
"Mixing Pfizer and AstraZeneca vaccines provides strong protection, according to a preliminary study.",Mon Jun 28 16:58:35 +0000 2021,"Los Angeles, CA",0.4333333333333333,0.7333333333333333,Positive
'The neurosurgeon rang me and said they'd had to remove a massive piece of skull because the pressure on his brain was eno…,Mon Jun 28 16:58:36 +0000 2021,"Georgia, USA",0.0,1.0,Neutral
Must be nice to have the option of even a first dose.,Mon Jun 28 16:59:05 +0000 2021,"Chicago, IL",0.425,0.6666666666666666,Positive
Mother of 3 Dies After Receiving AstraZeneca Jab...,,,,,
She Developed Blood Clots on The Brain Causing A Fatal Stroke...,,,,,
"Fam…""",Mon Jun 28 16:59:21 +0000 2021,"Utah, USA",0.1,0.3,Positive
The Duke of Kent joining the standing ovation,Mon Jun 28 16:59:58 +0000 2021,"Cohoes, New York",0.0,0.0,Neutral
"Mixing COVID-19 vaccine doses could improve immunity for AstraZeneca recipients, study finds",Mon Jun 28 17:00:15 +0000 2021,New York,0.0,0.0,Neutral
"Dame Sarah Gilbert, a University of Oxford professor who led the team that developed the AstraZeneca vaccine, received a…",Mon Jun 28 17:00:15 +0000 2021,Colorado,0.1,0.3,Positive
"A new Oxford study called Com-COV compared mixed two-dose schedules of Pfizer and AstraZeneca vaccines, and found that in a…",Mon Jun 28 17:00:22 +0000 2021,Sedona AZ 86336,0.06818181818181818,0.3522727272727273,Positive
