text,date,location,polarity,subjectivity,classification
"Get that jab you mob. Let's keep everyone safe.  If you can get it, and it's available, it's important for family, com…",Thu Jul 01 11:20:26 +0000 2021,Australia,0.43333333333333335,0.6333333333333333,Positive
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:20:26 +0000 2021,World Citizen,0.125,0.15833333333333333,Positive
"12 weeks for AZ, but should be closer to 2 weeks for Pfizer",Thu Jul 01 11:20:29 +0000 2021,Australia,0.0,0.0,Neutral
The last info I’d read frm experts says even with Pfizer or Moderna you have about a 12% chance of catching  the Delta frm s…,Thu Jul 01 11:20:29 +0000 2021,Erehwon,0.3,0.48333333333333334,Positive
Really important to report episodes like this where LFTs fail to  through this system,,,,,
"…""",Thu Jul 01 11:20:29 +0000 2021,"England, United Kingdom",-0.04999999999999999,0.6499999999999999,Negative
That Pfizer was not ordered in sufficient quantities is a monumental failure by the federal government QandA,Thu Jul 01 11:20:31 +0000 2021,Sydney,-0.3166666666666667,0.3,Negative
On AM now - listen to the ATAGI co-chair give the recommendation. ,,,,,
Pfizer is the preferred vaccine for under 60," at this st…""",Thu Jul 01 11:20:32 +0000 2021,Awabakal land  Newcastle,0.0,0.0
"It’s from the Pfizer data sheet (linked) from December 10, 2020",Thu Jul 01 11:20:33 +0000 2021,Zimbabwe,0.0,0.0,Neutral
“Got my 17th Pfizer shot today to complement my 4th J &amp; J. Worried about Delta Beta Theta variant.”,Thu Jul 01 11:20:34 +0000 2021,"Homestead, PA",0.0,0.0,Neutral
"Chouchous, glaces, Pfizer, AstraZeneca!!🤪",Thu Jul 01 11:20:37 +0000 2021,Freekistan,0.0,0.0,Neutral
Former Federal Dept head  notes young people having the AZ jab now WON’T speed opening up because they…,Thu Jul 01 11:20:38 +0000 2021,"Comboyne, NSW",0.05,0.2,Positive
QandA Why did PM call late night presser on 8 April saying Pfizer preferred over AZ for under 50s?,Thu Jul 01 11:20:39 +0000 2021,"Queensland, Australia",-0.3,0.6,Negative
Former Federal Dept head  notes young people having the AZ jab now WON’T speed opening up because they…,Thu Jul 01 11:20:40 +0000 2021,"Townsville, Queensland, Oz.",0.05,0.2,Positive
Pfizer offered the Australian govt its covid-19 vaccine on July 10. Nothing happened until the end of November when a deal was…,Thu Jul 01 11:20:44 +0000 2021,"Bendigo, Victoria. Australia",0.0,0.0,Neutral
Why are you Criminal LIBERALS not giving QUEENSLAND its fair share of the Pfizer Vaccine Bribe Minister Morrison ???,Thu Jul 01 11:20:46 +0000 2021,"Adelaide, South Australia",0.14999999999999997,0.7250000000000001,Positive
3. What is the position of  on the deltavariant’s entry into schools given the cases from the…,Thu Jul 01 11:20:51 +0000 2021,"Sydney, Australia",0.0,0.0,Neutral
Khairy Govt reconsidering administration of Pfizer Covid-19 jabs for adolescents | Malaysia | Malay Mail,Thu Jul 01 11:20:52 +0000 2021,"Bali, Indonesia",0.0,0.0,Neutral
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:44:56 +0000 2021,Perth Western Australia,-0.07777777777777779,0.17777777777777778,Negative
"Moderna locks up Spikevax name in Europe, joins Pfizer's Comirnaty in wait for official brand approval in U.S.",Thu Jul 01 11:44:57 +0000 2021,United States,0.0,0.0,Neutral
Young is terrific she cares and stands up what is right.,Thu Jul 01 11:44:57 +0000 2021,Australia,0.12857142857142856,0.6452380952380952,Positive
Ask Barnaby if he is in charge and does he know where he can get some Pfizer vaccines ?,Thu Jul 01 11:45:02 +0000 2021,Australia,0.0,0.0,Neutral
I had my first one last Saturday. Can't wait for the second. I got Pfizer…,Thu Jul 01 11:45:02 +0000 2021,Sligo,0.08333333333333333,0.13333333333333333,Positive
My first was Pfizer and my next was Patron…,Thu Jul 01 11:45:10 +0000 2021,London via Cleveland,0.125,0.16666666666666666,Positive
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:45:11 +0000 2021,"Gold Coast, Queensland",-0.125,0.375,Negative
As a teacher my Covid Vaccine appointment was cancelled for tomorrow due to no Pfizer. New appointment not until Aug 31. Su…,Thu Jul 01 11:45:12 +0000 2021,South West Rocks NSW,0.005681818181818177,0.4147727272727273,Positive
"True. It is not only the vaccine product that has been bought, but the production capacity also…",Thu Jul 01 11:45:13 +0000 2021,United Kingdom,0.175,0.825,Positive
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:45:18 +0000 2021,Gadinurada (Gadigal land),-0.07777777777777779,0.17777777777777778,Negative
Mother put her 12-year-old in the Pfizer COVID-19 vaccine clinical trial &amp; she ended up in a wheelchair. ,,,,,
"Heartbreaki…""",Thu Jul 01 11:45:18 +0000 2021,Communist State of New Jersey,0.0,0.0,Neutral
Pfizer on Sept012021? 😏😒🤞🏽,,,,,
I won’t be surprised if us Phase 2B people get it in September012022 ,,,,,
/s ,,,,,
"Half-sarcast…""",Thu Jul 01 11:45:20 +0000 2021,Spratly Islands,0.1,0.9,Positive
"And yet, as the vax producers can't legally advertise their experimental, unlicensed vaccines, the Liberal organized crime fa…",Thu Jul 01 11:45:22 +0000 2021,"Ontario, Canada",0.15000000000000002,0.30000000000000004,Positive
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:45:23 +0000 2021,"Detroit, MI",0.125,0.15833333333333333,Positive
Update on trying to get vaccinated. Have to file a complaint against the doctor I just dealt with.  …,Thu Jul 01 11:45:24 +0000 2021,"Melbourne, Victoria",-0.3,0.2,Negative
As a teacher my Covid Vaccine appointment was cancelled for tomorrow due to no Pfizer. New appointment not until Aug 31. Su…,Thu Jul 01 11:45:27 +0000 2021,"Gold Coast, Queensland",0.005681818181818177,0.4147727272727273,Positive
Is it ok that the over 60s are the only age group denied Pfizer?qanda,Thu Jul 01 11:45:28 +0000 2021,Australia,0.25,0.75,Positive
There is not enough Pfizer to go around - not sure this is doing anything but making whole swathes of the popula…,Thu Jul 01 11:45:30 +0000 2021,"Brisbane, Australia",-0.016666666666666663,0.5962962962962962,Negative
The media needs to stop misrepresenting AZ as some dangerous 2nd rate drug.  It’s not when compared t…,Thu Jul 01 11:45:31 +0000 2021,Tajikistan,-0.3,0.45,Negative
"Unfortunately, I will only believe it when Pfizer stock arrival happens. ",,,,,
With supplies, I am confident we, HCWs," c…""",Thu Jul 01 11:45:32 +0000 2021,Wurundjeri Country
Who forgot to order Pfizer? qanda,Thu Jul 01 11:45:32 +0000 2021,Sutherland,0.0,0.0,Neutral
LAST WEEK??? You ordered 2.5 million Pfizer LAST WEEK??? Damn you should have fronted up yourself from…,Thu Jul 01 11:45:33 +0000 2021,"Brisbane, Australia",0.0,0.06666666666666667,Neutral
"Hipfzter Someone who had their jabs of the Pfizer vaccine before it was even famous, &amp; who will seize any opportunity to te…",Thu Jul 01 11:45:35 +0000 2021,"Cape Town, South Africa",0.5,1.0,Positive
Morrison turned his back on 40 million Pfizer doses in July 2020. qanda,Thu Jul 01 11:45:35 +0000 2021,Australia,0.0,0.0,Neutral
"QandA VIC govt has said that they can double their vaccines overnight... IF they have the supply! Currently, they will…",Thu Jul 01 11:45:39 +0000 2021,Melbourne,0.0,0.2,Neutral
"I'm a Pfizer boy, in a Pfizer wooorld... 💉 JustVaccinated",Thu Jul 01 11:45:40 +0000 2021,"Wien, Österreich",0.0,0.0,Neutral
"You can't choose it here either. But as I said, I think there may be a lot of Biontech available at th…",Thu Jul 01 11:45:45 +0000 2021,Ruhrgebiet/Germany,0.4,0.4,Positive
"Pfizer says We Need Three Covid Vaccines, Every Year, FOREVER you can go fk your self",Thu Jul 01 11:45:46 +0000 2021,"Apollo, PA",0.0,0.0,Neutral
QandA Why did PM call late night presser on 8 April saying Pfizer preferred over AZ for under 50s?,Thu Jul 01 11:45:49 +0000 2021,Australia,-0.3,0.6,Negative
Anyone aged 18+ can walk into a pop-up clinic or  YorkVaccinationCentre at Askham Bar for their 1st jab. Patients aged 40…,Thu Jul 01 11:45:50 +0000 2021,YO42 2BS,-0.1,0.4,Negative
Pfizer offered the Australian govt its covid-19 vaccine on July 10. Nothing happened until the end of November when a deal was…,Thu Jul 01 11:47:55 +0000 2021,Australia,0.0,0.0,Neutral
"The Pfizer and AstraZeneca vaccines are powerfully protective against Covid, including existing variants. Vaccine efficac…",Thu Jul 01 11:47:55 +0000 2021,East Anglia,0.3,1.0,Positive
mRNA COVID19 vaccines (Pfizer/Moderna) doing exactly what we'd expect them to do in real world settings. ,,,,,
"Among 3975 ess…""",Thu Jul 01 11:47:56 +0000 2021,"Bluewater, Ontario",0.225,0.275,Positive
"Get that jab you mob. Let's keep everyone safe.  If you can get it, and it's available, it's important for family, com…",Thu Jul 01 11:48:03 +0000 2021,"Jerrinja land, NSW, Australia",0.43333333333333335,0.6333333333333333,Positive
"What Pfizer? In case you haven't noticed, normal Aussies 40-60 can't get it either.  Q…",Thu Jul 01 11:48:03 +0000 2021,"Brisbane, Australia",0.15,0.6499999999999999,Positive
The challenge of Libnats atm is lack of values and true purpose of public service and worsened by being devoid of policies.…,Thu Jul 01 11:48:05 +0000 2021,"Sydney, New South Wales",0.08333333333333333,0.3055555555555556,Positive
And how about getting the Pfizer vaccine when she wasn't eligible for it? What a  cow,Thu Jul 01 11:48:05 +0000 2021,"Melbourne, Victoria",-0.13333333333333333,0.16666666666666666,Negative
The source was Norman ‘Bio-Age’ Swan. It’s been denied by Pfizer and the officials who would have been…,Thu Jul 01 11:48:06 +0000 2021,Canberra,0.0,0.0,Neutral
"Highlight Pfizer says it only supplies Covid-19 vaccine to govts and COVAX, not private distributors -",Thu Jul 01 11:48:07 +0000 2021,Malaysia,0.0,0.6875,Neutral
"Pfizer bets on Spero candidate, wading deeper alongside GSK and Roche into abandoned antibiotic market…",Thu Jul 01 11:48:13 +0000 2021,Global,0.0,0.0,Neutral
“Got my 17th Pfizer shot today to complement my 4th J &amp; J. Worried about Delta Beta Theta variant.”,Thu Jul 01 11:48:15 +0000 2021,United States,0.0,0.0,Neutral
COVID19 vaccine,,,,,
nytimes,,,,,
-genetic,,,,,
🇺🇸Moderna NIH,,,,,
BioNTech🇩🇪Pfizer🇺🇸,,,,,
🇩🇪CureVac,,,,,
"🇬🇧ImperialCollege…""",Thu Jul 01 11:48:16 +0000 2021,United States,0.0,0.0,Neutral
3 years to stop the spread!,Thu Jul 01 11:48:19 +0000 2021,"Philadelphia, PA",0.0,0.0,Neutral
"yessss, all the bad bitches get Pfizer 🥰",Thu Jul 01 11:48:20 +0000 2021,dreaming about the andes,-0.6999999999999998,0.6666666666666666,Negative
Heard one of a muslim guy saying that he will wait for Pfizer but won’t take Indian vaccine. ,,,,,
"Fir hum bolte hai ki India m…""",Thu Jul 01 11:48:20 +0000 2021,"Montréal, Québec",0.0,0.0,Neutral
Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some…,Thu Jul 01 11:48:29 +0000 2021,Sydney Australia,0.5,1.0,Positive
"Heart Inflammation Linked to COVID Vaccines in Study of U.S. Military, Department of Defense Confirms • Children's Healt…",Thu Jul 01 11:48:31 +0000 2021,Fremtiden,-0.1,0.1,Negative
"Pfizer bets on Spero candidate, wading deeper alongside GSK and Roche into abandoned antibiotic market",Thu Jul 01 11:48:36 +0000 2021,Global,0.0,0.0,Neutral
Why would I not be surprised if he in fact was ?,Thu Jul 01 11:48:36 +0000 2021,"Victoria, Australia",0.1,0.9,Positive
We should not have to be weighing up whether younger people should be getting AZ vaccine! ,,,,,
"It should not even be an issue!…""",Thu Jul 01 11:48:37 +0000 2021,"Sydney, Australia",0.0,0.0,Neutral
"Please spread the word! We're holding a walk-in vaccination clinic TODAY at the Brighton Racecourse, for FIRST DOSE Pfize…",Thu Jul 01 11:48:41 +0000 2021,"London, UK",0.25,0.3333333333333333,Positive
"Even banana republics got more than Australia,  has paid out on Australia’s procurement, the bleeding obvious.",Thu Jul 01 11:48:41 +0000 2021,Australia,0.25,0.5,Positive
Tonight! Drop in &amp; get vaccinated!,Thu Jul 01 11:48:44 +0000 2021,London,0.0,0.0,Neutral
Why More People Are Getting Two Different Coronavirus Vaccines,,,,,
"'Mixing vaccines — scientists call it “heterologous…""",Thu Jul 01 11:48:46 +0000 2021,"New York, NY, USA",0.25,0.55,Positive
Another underperforming vaccine will be sent to low and middle income countries putting just a bandage on the pande…,Thu Jul 01 11:48:47 +0000 2021,The Big Apple,0.0,0.15,Neutral
You can GrabAJab right now at Calderdale College -until 4pm today! ,,,,,
"Open to anyone 18+ who has not had their first jab…""",Thu Jul 01 11:48:49 +0000 2021,"Yorkshire, UK",0.20238095238095236,0.4563492063492063,Positive
LAST WEEK??? You ordered 2.5 million Pfizer LAST WEEK??? Damn you should have fronted up yourself from…,Thu Jul 01 11:48:50 +0000 2021,Melbourne,0.0,0.06666666666666667,Neutral
As a teacher my Covid Vaccine appointment was cancelled for tomorrow due to no Pfizer. New appointment not until Aug 31. Su…,Thu Jul 01 11:48:51 +0000 2021,Australia,0.005681818181818177,0.4147727272727273,Positive
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:48:53 +0000 2021,"Queensland, Australia",-0.125,0.375,Negative
Just published ,,,,,
For the Delta variant, the importance of 2-doses for the AZ vaccine for protection.,,,,
"2.5X lower med…""",Tue Jun 29 08:13:57 +0000 2021,"Boston, MA",0.0,0.0,Neutral
Not a huge queue for Pfizer or AZ at the Carlton hub.,Tue Jun 29 08:13:57 +0000 2021,"Born to Lose, Live to Win",-0.20000000000000004,0.9,Negative
FDA added a warning to fact sheets—as advised by CDC’s Advisory Committee on Immunization Practices—for Pfizer + Moder…,Tue Jun 29 08:13:59 +0000 2021,Edmonton Brighton,0.0,0.0,Neutral
"You’re missing the contradiction. OUR Govt doctors (govt website) say there’s a higher risk for &lt;60s, th…",Tue Jun 29 08:14:02 +0000 2021,"Melbourne, Victoria",0.024999999999999994,0.275,Positive
Just had my 2nd Pfizer jab done at 5 weeks since the first. The lady doing it said “you do know you’re at significa…,Tue Jun 29 08:14:03 +0000 2021,"London, England",0.125,0.16666666666666666,Positive
"when pfizer noticed that major populations are already been covered using Astrazeneca, there so call…",Tue Jun 29 08:14:13 +0000 2021,bangalore,0.0625,0.5,Positive
"Cuba's Abdala has proven about 92.28% effective against COVID19 in clinical trials, which would put it the same l…",Tue Jun 29 08:14:14 +0000 2021,"London, England",0.3,0.4625,Positive
"We are out with the vaccine bus today and tomorrow from 10am to 4pm at Melting Pot Community Hall, Mancroft Avenue (opposi…",Tue Jun 29 08:14:19 +0000 2021,Bolton,0.0,0.0,Neutral
Strong column by ,,,,,
on last night's media  conference.,,,,,
'The coronavirus didn’t stop Australia getting Pfizer," or…""",Tue Jun 29 08:14:20 +0000 2021,Ngunnawal/Wiradjuri,0.21666666666666665,0.39999999999999997
"And if it wasn't for Keiren Schneemann, and his deal done with his mate...., Australia would have had 4…",Tue Jun 29 08:14:23 +0000 2021,"Queensland, Australia",0.0,0.0,Neutral
Never forget that Pfizer disputes your false claim.,,,,,
"Auspol""",Tue Jun 29 08:14:23 +0000 2021,"Weimar, Germany",-0.4000000000000001,0.6,Negative
"If companies like Pfizer have total immunity from legal liability, yet PM Scott Morrison is mandating the covid19 vaccine…",Tue Jun 29 08:14:25 +0000 2021,"Queensland, Australia",0.1,0.475,Positive
"One dose of AstraZeneca or Pfizer can reduce the risk of hospitalization by 75%, British health officials said.",,,,,
"แอสตร้า…""",Tue Jun 29 08:14:26 +0000 2021,"Bangkok, Thailand",0.0,0.0,Neutral
"To put it bluntly,  Morrison has saved his own life with short-in-supply Pfizer, but is telling Australians to ignore t…",Tue Jun 29 08:14:27 +0000 2021,"Queensland, Australia",0.6,1.0,Positive
It doesn’t inspire confidence when our Prime Minister  got Pfizer in Feb when Astra Ze…,Tue Jun 29 08:14:28 +0000 2021,Melbourne,0.0,0.0,Neutral
"As a retired GP, aged 71 and half vaccinated with AZ, I would strongly advise anyone young to WAIT FOR…",Tue Jun 29 08:14:29 +0000 2021,Western Australia,0.06666666666666665,0.42499999999999993,Positive
Can someone also remind him he's not the Minister for Pfizer?,Tue Jun 29 08:14:31 +0000 2021,Merseyside,0.0,0.0,Neutral
Natural immunity to covid19 from previous infection is at least as protective as vaccination,,,,,
"(&amp; in the long term may well…""",Tue Jun 29 08:14:31 +0000 2021,Melbourne,-0.10416666666666666,0.3416666666666667,Negative
“I am a physician who received the Pfizer Covid vaccine. I was previously healthy. It has been a terrifying experience. I hav…,Tue Jun 29 08:14:32 +0000 2021,Australia,-0.25,0.75,Negative
A lot of heart issues being reported in the young after taking the Pfizer jab. Is it really worth it? Is this just a ticki…,Tue Jun 29 08:14:33 +0000 2021,England,0.2,0.25,Positive
"My problems are so much less than yours, I have fibromyalgia and got a severe flare after my first AZ wid…",Tue Jun 29 08:14:33 +0000 2021,"Newcastle, Australia",0.04166666666666667,0.19999999999999998,Positive
"“Yes, it’s the pandemic. But Morrison can’t absolve himself of responsibility for the roads not taken.",,,,,
"Covid-19 didn’t stop Au…""",Tue Jun 29 08:14:46 +0000 2021,"Brisbane, Queensland",0.0,0.0,Neutral
Oh that’s great to know. I’ve got my second dose of Pfizer tomorrow.,Tue Jun 29 08:14:46 +0000 2021,Blue Mountains NSW Australia,0.4,0.375,Positive
6) Also as a policy decision this govt would do well to put aside it “make in India” &amp; related political sentiments asi…,Tue Jun 29 08:14:48 +0000 2021,India-New Delhi,0.0,0.25,Neutral
cest biontech??,Tue Jun 29 08:14:48 +0000 2021,sopeworld,0.0,0.0,Neutral
We now have Pfizer COVID vaccines available for all students via our…,Tue Jun 29 08:14:49 +0000 2021,"Selly Oak, Birmingham, England",0.4,0.4,Positive
Good news A new study finds that the Pfizer and Moderna vaccines may protect against the coronavirus for years.,Tue Jun 29 08:14:49 +0000 2021,Irish American Irish Europe,0.41818181818181815,0.5272727272727273,Positive
Sydney Olympic Park Pfizer!,Tue Jun 29 08:14:52 +0000 2021,"Sydney, New South Wales",0.0,0.0,Neutral
Which efficacy data? Trials measured only symptomatic protection. It doesn't say anything about hospital…,Tue Jun 29 08:14:52 +0000 2021,Bangalore,0.0,1.0,Neutral
"If you think the PAs refusal of the Covid vaccines offered to them by Israel had anything to do with ‘expiry dates,’ I’v…",Thu Jul 01 11:42:55 +0000 2021,Biological reality,0.0,0.0,Neutral
…,Thu Jul 01 11:42:55 +0000 2021,"Tampa, FL",0.0,0.0,Neutral
Fully vaccinated with Pfizer /biotech but due to 20% flight capacity policy I can’t travel to Pakistan . This 20% is to en…,Thu Jul 01 11:42:57 +0000 2021,"پنجاب, پاکستان",-0.125,0.375,Negative
Morrison was offered 40 million Pfizer doses last year &amp; he turned them down qanda,Thu Jul 01 11:42:59 +0000 2021,Australia,-0.07777777777777779,0.17777777777777778,Negative
"And again today! Walk in Pfizer for your first jab. All day long. We NEED to get our young people jabbed so let’s push,…",Thu Jul 01 11:43:02 +0000 2021,london,0.10000000000000002,0.37777777777777777,Positive
Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some time ago. So….COVID,Thu Jul 01 11:43:04 +0000 2021,Hunter Valley NSW,0.5,1.0,Positive
12-year-old Maddie was enrolled in the Pfizer COVID-19 vaccine clinical trial. ,,,,,
She's now in a wheelchair, has an NG tube,"…""",Thu Jul 01 11:43:07 +0000 2021,England,0.0
No way they were forced to remove the warning and restrictions on this post,Thu Jul 01 11:43:09 +0000 2021,"Orlando,  Florida",-0.30000000000000004,0.2,Negative
Now this.. THIS is important,Thu Jul 01 11:43:14 +0000 2021,elbi,0.4,1.0,Positive
18-year-old Isaiah Harris and his father describe how Isaiah was hospitalised within 48 hours of his second dose of the…,Thu Jul 01 11:43:16 +0000 2021,Australia,0.0,0.0,Neutral
Just read that prominent BBC journalist Andrew Marr had beginnings of Covid at G7 meeting and AFTER 2 Pfizer doses some…,Thu Jul 01 11:43:17 +0000 2021,,0.5,1.0,Positive
Jason Falinski just lied about Pfizer again! They've been exporting it all year! QandA,Thu Jul 01 11:43:19 +0000 2021,"Central Tablelands, NSW",0.0,0.0,Neutral
"Pfizer walk-ins at Harborne Medical Practice today, tomorrow and Saturday. Between 9am and 1pm then 2pm and 4.30pm.",Thu Jul 01 11:43:23 +0000 2021,"Bicester, England",0.0,0.0,Neutral
Pfizer offered the Australian govt its covid-19 vaccine on July 10. Nothing happened until the end of November when a deal was…,Thu Jul 01 11:43:25 +0000 2021,Queensland,0.0,0.0,Neutral
Actually they said three this year and then one each year moving forwards.  Fortunately most people are sufficientl…,Thu Jul 01 11:43:26 +0000 2021,Greater London,0.25,0.3,Positive
As a teacher my Covid Vaccine appointment was cancelled for tomorrow due to no Pfizer. New appointment not until Aug 31. Su…,Thu Jul 01 11:43:29 +0000 2021,"Queensland, Australia",0.005681818181818177,0.4147727272727273,Positive
I’m immunosuppressed Pfizer was not available. Have completed AZ.,Thu Jul 01 11:43:29 +0000 2021,"Yugambeh Land, Gold Coast QLD",-0.2,0.4,Negative
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:43:29 +0000 2021,United States,-0.125,0.375,Negative
happy to say I am as of today fully vaccinated with the Pfizer vaccine 🤠,Thu Jul 01 11:43:30 +0000 2021,"Dublin, Ireland",0.8,1.0,Positive
"Australia ‘at back of the queue’ for Pfizer Covid vaccines, minister admits",Thu Jul 01 11:43:30 +0000 2021,"Local Bubble, Orion-Cygnus Arm",0.0,0.0,Neutral
We're going in circles. Problem with Pfizer supply goes back to July last year. qanda,Thu Jul 01 11:43:33 +0000 2021,Queensland,0.0,0.03333333333333333,Neutral
Indeed.   …,Thu Jul 01 11:43:36 +0000 2021,"Townsville, Queensland",0.0,0.0,Neutral
Residents who received the Pfizer vaccine are reminded to return for their second dose 42 days (6 weeks) after receiving th…,Thu Jul 01 11:43:37 +0000 2021,South Africa,0.0,0.0,Neutral
"The finance minister  said today that Australia is at the “back of the queue” for Pfizer vaccines, ",,,,,
"contradicting the…""",Thu Jul 01 11:43:38 +0000 2021,Victoria,0.0,0.0,Neutral
"People do know that Pfizer never made that offer to Australia in July, yeah? It was a complete fabrication.",Thu Jul 01 11:43:39 +0000 2021,Canberra,0.1,0.4,Positive
Former Federal Dept head  notes young people having the AZ jab now WON’T speed opening up because they…,Thu Jul 01 11:43:39 +0000 2021,Australia,0.05,0.2,Positive
Jason Falinski lies about Pfizer exports being blocked from the USA. What about the other 36 OECD nations who are ahead…,Thu Jul 01 11:43:43 +0000 2021,Australia,-0.125,0.375,Negative
"Just spoke to friends of mine here in Los Angeles, a cis married couple, both Pfizer vxx’d. He went to a bar last week w fri…",Thu Jul 01 11:43:46 +0000 2021,USA,0.125,0.15833333333333333,Positive
The Pfizer vaccine has been found to reduce the effectiveness of people's own natural immune systems and that th…,Thu Jul 01 11:43:48 +0000 2021,America,0.35,0.7,Positive
VAHS Fitzroy is now able to offer COVID-19 vaccination with Pfizer as well as Astra Zeneca – book an appointment now by calli…,Thu Jul 01 11:43:53 +0000 2021,"Melbourne, Australia",0.5,0.625,Positive
Sun’s shining and the Pfizer is flowing x,Tue Jun 29 08:09:56 +0000 2021,"Glasgow, Scotland",0.0,0.0,Neutral
👇🏻🚨🚨🚨,,,,,
Just repeating as it’s a question many asked the West Hoxton party.  ,,,,,
40+ attended. ,,,,,
27 are now COVID+,,,,,
"6 fully vaccin…""",Tue Jun 29 08:09:56 +0000 2021,"Cameraygal Land, Australia",0.5,0.5,Positive
I got the Pfizer vaccine. I will definitely wear my mask and distance as much as possible.,Tue Jun 29 08:09:57 +0000 2021,"Sacramento, CA",0.0,0.75,Neutral
"Also the rollout of the second dose of Pfizer started yesterday, so what are you talking about mam ?",Tue Jun 29 08:09:58 +0000 2021,"Pretoria, South Africa",0.0,0.0,Neutral
Explain how this was a slip up rather than a deliberate change of policy to cover for the delay in…,Tue Jun 29 08:10:00 +0000 2021,"Rome, Lazio",0.0,0.0,Neutral
"Country doesn't have enough vaccines to handle the delta outbreak, PM pushing for people over 40 to get AstraZeneca…",Tue Jun 29 08:10:04 +0000 2021,Mars,0.0,0.5,Neutral
"My wish is to see all EFF supporters coming forward to get that Russian and Chinese vaccine, everyone e…",Tue Jun 29 08:10:04 +0000 2021,"Randburg, South Africa",0.0,0.0,Neutral
Ok how’s this?,,,,,
"The govt’s DOCTORS say there’s a higher risk for under 60s and they should have Pfizer (b…""",Tue Jun 29 08:10:08 +0000 2021,"Melbourne, Victoria",0.375,0.5,Positive
6) Also as a policy decision this govt would do well to put aside it “make in India” &amp; related political sentiments…,Tue Jun 29 08:10:09 +0000 2021,World is my playground,0.0,0.25,Neutral
But but but the vaccine works. Idiots. Every last one of you have been lied to by your savior Biden,Tue Jun 29 08:10:10 +0000 2021,Alabama,-0.4,0.43333333333333335,Negative
"Malaysia should consider using Pfizer as second jab after AZ, especially if we have AZ supply issues. ",,,,,
"Second appointments f…""",Tue Jun 29 08:10:11 +0000 2021,Malaysia,0.0,0.3333333333333333,Neutral
What do you even mean by second vaccine if the rollout of the second dose of Pfizer only began yesterday? Don’t lie bby,Tue Jun 29 08:10:12 +0000 2021,"Pretoria, South Africa",-0.078125,0.421875,Negative
U.S. sends 2 million Pfizer vaccine doses to hard-hit Peru as ‘delta variant’ raises concern,,,,,
"Why are American taxpayers payi…""",Tue Jun 29 08:10:13 +0000 2021,Farrar Pond,0.0,0.0,Neutral
The Pfizer-BioNTech and Moderna vaccines set off a persistent immune reaction in the body that may protect against the co…,Tue Jun 29 08:10:16 +0000 2021,Belgique,0.0,0.0,Neutral
Would dearly love to know the name and position of the brilliant negotiat…,Tue Jun 29 08:10:17 +0000 2021,"Brisbane, Australia",0.7,0.8,Positive
"Of course, because it's different code for CV, it's an entirely different variant. We can't make VCs fast enough &amp;…",Tue Jun 29 08:10:24 +0000 2021,EVERYWHERE BUT NOWHERE,0.05,0.575,Positive
PSA Don’t do this.,Tue Jun 29 08:10:24 +0000 2021,"New Jersey, USA",0.0,0.0,Neutral
"When  shames a 19 year old hospital worker for not being vaccinated, remember that the Qld premier took wee…",Tue Jun 29 08:10:24 +0000 2021,Canberra,0.1,0.2,Positive
"Mixing Pfizer and AstraZeneca vaccines can provide strong protection against Covid-19, early results from a British study sugg…",Tue Jun 29 08:10:29 +0000 2021,Lisboa,0.17777777777777778,0.3444444444444444,Positive
It’s a completely false story and makes no sense.,Tue Jun 29 08:10:34 +0000 2021,Australia,-0.4000000000000001,0.6,Negative
About half of adults infected in an outbreak of the Delta variant of Covid-19 in Israel were fully inoculated with the Pfizer  vac…,Tue Jun 29 08:10:34 +0000 2021,United States,-0.16666666666666666,0.16666666666666666,Negative
The thread began w Antoine claiming that the Morrison govt “was offe…,Tue Jun 29 08:10:42 +0000 2021,The Bush Capital (Canberra),0.0,0.0,Neutral
The first three hours of the day after Pfizer jab 2 were savage for me. Fixed by Panadol and…,Tue Jun 29 08:10:43 +0000 2021,Not far from you.,0.175,0.26666666666666666,Positive
Always worth remembering that most GPs are not members of the AMA. AMA is not as representative of GPs as they want us t…,Tue Jun 29 08:10:44 +0000 2021,"Bickley, Western Australia",0.4,0.3,Positive
We could have a music festival. You have to be vaccinated on the way in. Call it Pfizer Pfestival. Get in. Get jabb…,Tue Jun 29 08:10:46 +0000 2021,Australia,0.0,0.0,Neutral
Uhhh ,,,,,
Everything has potential risks,,,,,
"It’s typical for common medications to have an = or greater level of risk f…""",Tue Jun 29 08:10:47 +0000 2021,"Arizona, USA",0.008333333333333331,0.625,Positive
"Today I heard that the double shot of AZ can be significantly reinforced by a Pfizer booster, later on.",,,,,
